Record;Date;UTC Time;LIEB_Tc;LIEB_Tf;LIEB_Q;LIEB_P;JEN1_Tc;JEN1_Tf;JEN1_Q;JEN1_P;JEN2_Tc;JEN2_Tf;JEN2_Q;JEN2_P;HX1_P;HX2_P;Sech_P;Dig_P
52;07-09-25;01:45:00;65;67;25;54;77;67;52;562;77;60;60;1159;85;82;1438;0
53;07-09-25;02:00:00;65;67;26;56;77;67;53;576;77;60;60;1162;93;89;1494;0
54;07-09-25;02:15:00;65;67;25;54;77;67;53;576;77;60;58;1120;91;87;1476;0
55;07-09-25;02:30:00;64;66;25;55;76;67;53;591;77;60;60;1138;125;116;1403;0
56;07-09-25;02:45:00;64;66;25;58;76;67;53;581;77;60;59;1141;110;104;1402;0
57;07-09-25;03:00:00;65;67;25;57;77;67;52;568;78;61;60;1159;97;94;1416;0
58;07-09-25;03:15:00;65;67;24;54;77;67;53;567;78;61;58;1121;91;84;1463;0
59;07-09-25;03:30:00;65;66;25;54;76;67;53;563;78;61;59;1144;97;91;1413;0
60;07-09-25;03:45:00;64;66;25;54;76;67;53;515;77;61;61;1128;92;88;1369;0
61;07-09-25;04:00:00;64;65;26;54;75;66;54;524;76;61;60;1069;131;129;1284;0
62;07-09-25;04:15:00;64;66;26;58;74;66;54;483;76;61;61;1059;100;92;1220;0
63;07-09-25;04:30:00;64;66;26;59;75;67;53;461;76;61;60;1041;75;68;1256;0
64;07-09-25;04:45:00;64;66;26;56;75;67;54;475;75;61;60;989;78;73;1204;0
65;07-09-25;05:00:00;64;66;26;55;74;67;53;460;76;61;60;1020;79;74;1201;0
66;07-09-25;05:15:00;65;67;25;56;75;68;53;457;78;63;60;1028;94;87;1214;0
67;07-09-25;05:30:00;65;67;25;54;77;68;53;562;80;62;63;1242;115;115;1372;0
68;07-09-25;05:45:00;65;67;26;55;77;68;53;581;80;63;59;1135;127;119;1365;0
69;07-09-25;06:00:00;65;67;25;53;77;67;53;578;78;61;61;1152;116;113;1387;0
70;07-09-25;06:15:00;65;67;25;51;77;67;52;576;78;61;60;1141;115;111;1417;0
71;07-09-25;06:30:00;64;66;26;50;77;66;52;608;76;59;59;1129;113;109;1449;0
72;07-09-25;06:45:00;64;66;25;47;77;66;53;612;77;59;60;1184;115;106;1407;0
73;07-09-25;07:00:00;64;66;26;48;77;67;53;622;77;59;59;1154;109;105;1470;0
74;07-09-25;07:15:00;64;66;26;49;77;67;53;615;77;60;60;1172;115;110;1435;0
75;07-09-25;07:30:00;65;66;25;49;77;67;53;618;77;60;60;1159;110;106;1455;0
76;07-09-25;07:45:00;64;66;26;49;77;66;53;617;77;60;60;1162;123;115;1400;0
77;07-09-25;08:00:00;65;66;25;49;77;67;53;603;77;60;60;1147;111;104;1429;0
78;07-09-25;08:15:00;64;66;25;47;77;67;54;625;77;60;59;1128;134;129;1437;0
79;07-09-25;08:30:00;65;67;25;47;78;67;53;640;78;61;60;1149;117;110;1443;0
80;07-09-25;08:45:00;65;67;25;46;78;67;53;641;78;61;59;1137;116;112;1445;0
81;07-09-25;09:00:00;65;67;25;45;78;67;53;640;78;61;58;1116;122;117;1450;0
82;07-09-25;09:15:00;65;67;25;48;78;67;53;639;78;61;58;1107;117;113;1425;0
83;07-09-25;09:30:00;65;67;25;46;78;68;53;639;78;61;60;1160;112;107;1474;0
84;07-09-25;09:45:00;66;67;25;44;80;68;52;724;78;61;58;1116;132;127;1578;0
85;07-09-25;10:00:00;66;67;25;45;80;68;53;744;78;61;59;1130;137;130;1479;0
86;07-09-25;10:15:00;66;67;25;43;81;68;52;769;78;61;58;1124;145;144;1574;0
87;07-09-25;10:30:00;66;67;25;43;81;68;53;790;78;61;58;1139;143;140;1511;0
88;07-09-25;10:45:00;66;67;25;46;81;68;52;773;78;61;59;1137;145;139;1476;0
89;07-09-25;11:00:00;66;68;25;45;81;68;52;778;78;61;57;1123;140;129;1557;0
90;07-09-25;11:15:00;66;68;25;44;81;68;52;773;78;61;59;1146;138;133;1532;0
91;07-09-25;11:30:00;65;67;25;38;68;67;53;73;78;61;60;1166;50;20;1265;0
92;07-09-25;11:45:00;66;68;25;46;81;68;53;760;79;61;58;1132;146;140;1455;0
93;07-09-25;12:00:00;66;68;24;43;81;68;52;764;79;61;58;1129;143;139;1500;0
94;07-09-25;12:15:00;66;67;24;41;81;68;52;781;78;61;59;1141;147;137;1547;0
95;07-09-25;12:30:00;66;68;24;46;81;68;52;789;78;61;58;1116;136;131;1538;0
96;07-09-25;12:45:00;66;68;24;47;82;69;52;780;79;62;59;1125;134;133;1576;0
97;07-09-25;13:00:00;66;68;25;51;82;69;53;781;79;62;60;1161;137;134;1531;0
98;07-09-25;13:15:00;66;68;25;50;81;68;53;772;78;61;58;1125;134;131;1577;0
99;07-09-25;13:30:00;67;68;24;48;82;69;52;776;79;62;57;1118;120;117;1532;0
100;07-09-25;13:45:00;67;68;24;47;82;69;52;776;78;61;58;1125;123;118;1564;0
101;07-09-25;14:00:00;67;68;24;46;82;69;53;774;79;62;59;1143;131;129;1533;0
102;07-09-25;14:15:00;66;68;24;48;81;69;52;740;78;61;59;1156;120;118;1569;0
103;07-09-25;14:30:00;66;68;25;47;81;68;52;769;78;61;59;1122;139;131;1529;0
104;07-09-25;14:45:00;66;68;25;49;80;68;51;709;78;61;59;1143;120;115;1450;0
105;07-09-25;15:00:00;64;66;26;47;66;66;54;3;78;62;60;1121;52;58;1145;0
106;07-09-25;15:15:00;66;68;25;49;82;69;52;776;78;61;59;1127;114;111;1521;0
107;07-09-25;15:30:00;67;68;24;45;82;69;52;785;78;61;58;1124;118;113;1617;0
108;07-09-25;15:45:00;65;67;25;44;68;67;53;61;78;61;60;1137;16;34;1207;0
109;07-09-25;16:00:00;66;68;24;48;80;68;52;682;78;61;58;1103;101;95;1481;0
110;07-09-25;16:15:00;66;68;24;50;80;69;53;693;78;61;57;1109;98;93;1518;0
111;07-09-25;16:30:00;66;68;24;50;80;69;52;685;79;62;57;1103;97;93;1485;0
112;07-09-25;16:45:00;66;68;25;49;80;69;52;687;78;61;58;1129;102;94;1580;0
113;07-09-25;17:00:00;66;68;25;47;80;69;53;691;78;61;58;1140;100;98;1562;0
114;07-09-25;17:15:00;66;68;25;46;80;68;52;690;79;61;59;1146;112;111;1506;0
115;07-09-25;17:30:00;66;68;25;47;80;68;52;689;79;62;59;1125;130;125;1439;0
116;07-09-25;17:45:00;66;68;25;48;79;68;53;693;78;61;59;1161;133;134;1503;0
117;07-09-25;18:00:00;65;67;26;49;79;67;52;685;78;61;60;1137;158;153;1340;0
118;07-09-25;18:15:00;66;68;25;51;79;68;52;674;78;61;59;1125;112;107;1495;0
119;07-09-25;18:30:00;66;68;25;48;80;68;52;678;78;61;58;1125;107;101;1445;0
120;07-09-25;18:45:00;66;68;25;46;79;68;52;674;78;61;58;1136;113;110;1494;0
121;07-09-25;19:00:00;66;68;24;47;79;68;52;622;78;61;57;1109;88;83;1468;0
122;07-09-25;19:15:00;66;68;25;52;79;68;52;640;78;61;58;1138;95;89;1459;0
123;07-09-25;19:30:00;65;67;25;52;79;68;52;664;78;61;59;1144;106;99;1490;0
124;07-09-25;19:45:00;65;67;24;51;79;68;53;663;78;61;59;1158;102;98;1540;0
125;07-09-25;20:00:00;65;67;24;52;79;68;52;652;78;60;58;1148;95;89;1547;0
126;07-09-25;20:15:00;65;67;25;51;79;68;52;651;77;60;58;1137;95;92;1491;0
127;07-09-25;20:30:00;65;67;25;51;79;68;52;652;78;60;57;1149;98;94;1572;0
128;07-09-25;20:45:00;65;67;25;53;79;68;52;652;78;61;59;1180;102;97;1495;0
129;07-09-25;21:00:00;65;67;25;53;78;67;53;669;77;60;59;1155;121;116;1512;0
130;07-09-25;21:15:00;65;67;25;55;79;67;52;658;77;60;58;1132;106;100;1537;0
131;07-09-25;21:30:00;65;67;25;55;79;68;53;664;77;60;57;1119;100;94;1547;0
132;07-09-25;21:45:00;65;67;25;54;79;68;52;695;77;60;57;1126;107;104;1572;0
133;07-09-25;22:00:00;65;67;25;55;79;68;52;696;78;60;59;1157;105;101;1588;0
134;07-09-25;22:15:00;65;67;25;53;80;68;52;706;77;60;58;1145;119;108;1489;0
135;07-09-25;22:30:00;65;67;25;53;79;68;52;700;77;60;59;1151;113;107;1506;0
136;07-09-25;22:45:00;65;67;25;57;79;68;52;704;77;60;58;1143;115;112;1527;0
137;07-09-25;23:00:00;65;67;25;57;79;67;53;706;77;60;58;1132;122;119;1585;0
138;07-09-25;23:15:00;68;71;24;64;82;71;53;652;70;70;57;-1;169;152;167;0
139;07-09-25;23:30:00;68;70;25;61;82;71;52;665;69;69;57;-2;162;148;190;0
140;07-09-25;23:45:00;67;69;24;58;81;69;53;691;67;67;59;-3;153;143;203;0
141;07-10-25;00:00:00;65;67;25;54;79;67;53;707;77;60;59;1148;116;112;1550;0
142;07-10-25;00:15:00;65;67;25;54;79;67;53;708;77;59;59;1190;116;111;1589;0
143;07-10-25;00:30:00;65;67;25;53;79;67;53;691;77;59;58;1154;109;105;1525;0
144;07-10-25;00:45:00;65;67;24;57;79;67;53;695;77;59;59;1169;109;101;1554;0
145;07-10-25;01:00:00;65;67;25;55;79;67;52;687;77;59;60;1174;108;103;1527;0
146;07-10-25;01:15:00;65;67;25;58;79;67;53;687;77;59;59;1169;109;104;1514;0
147;07-10-25;01:30:00;64;67;25;56;79;67;52;682;77;59;59;1170;108;100;1515;0
148;07-10-25;01:45:00;65;67;25;57;79;67;53;688;76;59;59;1161;102;94;1502;0
149;07-10-25;02:00:00;65;67;24;56;79;67;53;683;77;59;57;1125;92;89;1586;0
150;07-10-25;02:15:00;65;67;25;56;79;68;53;680;77;59;57;1124;85;79;1592;0
151;07-10-25;02:30:00;65;67;24;56;79;68;53;678;77;59;58;1144;86;81;1572;0
152;07-10-25;02:45:00;65;67;25;59;79;67;53;674;76;59;58;1130;96;92;1473;0
153;07-10-25;03:00:00;65;67;25;56;78;67;53;648;76;59;59;1111;99;96;1512;0
154;07-10-25;03:15:00;65;67;25;58;77;67;53;598;76;60;61;1122;94;87;1429;0
155;07-10-25;03:30:00;65;67;25;58;78;67;53;673;77;59;60;1169;106;99;1532;0
156;07-10-25;03:45:00;64;66;25;59;77;67;53;594;76;60;59;1065;101;100;1360;0
157;07-10-25;04:00:00;64;66;26;61;76;67;53;551;75;60;59;1002;106;99;1302;0
158;07-10-25;04:15:00;64;66;25;59;76;67;53;539;75;60;60;989;91;85;1225;0
159;07-10-25;04:30:00;64;67;25;59;77;67;53;612;76;60;58;1067;97;91;1417;0
160;07-10-25;04:45:00;65;67;25;61;76;67;53;545;76;60;60;1029;83;77;1296;0
161;07-10-25;05:00:00;64;67;25;58;76;67;53;523;75;61;59;1009;87;80;1212;0
162;07-10-25;05:15:00;65;67;25;58;76;67;53;546;76;60;60;1077;88;80;1330;0
163;07-10-25;05:30:00;65;67;25;59;79;68;53;655;77;62;59;1063;127;124;1368;0
164;07-10-25;05:45:00;65;67;26;58;78;68;53;592;77;62;59;1050;118;114;1332;0
165;07-10-25;06:00:00;65;67;25;56;77;68;52;589;78;62;59;1049;114;113;1320;0
166;07-10-25;06:15:00;65;67;25;56;79;68;52;643;79;62;60;1187;112;110;1479;0
167;07-10-25;06:30:00;64;66;27;56;66;66;54;4;63;63;60;7;26;32;58;0
168;07-10-25;06:45:00;63;65;27;53;65;66;54;10;62;62;60;7;36;43;75;0
169;07-10-25;07:00:00;63;65;27;55;65;65;55;13;61;61;61;7;47;52;73;0
170;07-10-25;07:15:00;65;67;25;61;80;68;53;734;64;64;58;-10;93;97;171;0
171;07-10-25;07:30:00;66;68;24;55;81;69;52;752;66;66;60;-2;210;203;188;0
172;07-10-25;07:45:00;65;67;25;51;79;68;52;669;76;61;59;1029;132;112;1297;0
173;07-10-25;08:00:00;65;67;25;51;79;67;53;703;78;60;59;1159;131;128;1517;0
174;07-10-25;08:15:00;64;66;26;52;73;66;54;410;76;67;60;628;5;29;274;0
175;07-10-25;08:30:00;65;67;25;51;80;68;53;760;78;61;60;1169;142;133;1493;0
176;07-10-25;08:45:00;65;67;25;51;80;67;53;767;79;61;60;1210;158;156;1542;0
177;07-10-25;09:00:00;65;67;25;49;80;67;53;778;79;61;59;1193;186;184;1562;0
178;07-10-25;09:15:00;65;66;26;49;80;67;54;833;80;61;60;1302;202;195;1679;0
179;07-10-25;09:30:00;65;66;25;49;79;67;53;754;79;62;61;1185;190;189;1469;0
180;07-10-25;09:45:00;65;67;25;50;80;68;53;759;79;62;59;1163;164;157;1482;0
181;07-10-25;10:00:00;66;68;25;52;81;69;52;750;80;62;59;1204;115;110;1624;0
182;07-10-25;10:15:00;67;69;25;52;82;70;52;741;83;64;59;1312;141;139;1741;0
183;07-10-25;10:30:00;67;69;24;49;81;69;52;726;82;63;59;1241;138;137;1656;0
184;07-10-25;10:45:00;67;68;24;50;81;69;52;699;81;63;60;1240;124;118;1576;0
185;07-10-25;11:00:00;66;68;25;47;80;68;53;698;80;62;59;1187;131;126;1546;0
186;07-10-25;11:15:00;66;68;24;47;80;68;52;678;80;62;60;1190;125;117;1498;0
187;07-10-25;11:30:00;66;68;25;47;80;68;52;681;79;62;59;1177;110;108;1531;0
188;07-10-25;11:45:00;68;70;25;47;76;70;52;366;63;63;57;50;77;100;1067;0
189;07-10-25;12:00:00;67;68;24;47;81;69;52;711;80;62;58;1193;109;104;1672;0
190;07-10-25;12:15:00;66;68;24;48;80;69;52;685;80;61;58;1205;95;91;1624;0
191;07-10-25;12:30:00;67;69;25;51;82;69;52;763;82;62;58;1303;105;98;1793;0
192;07-10-25;12:45:00;68;70;24;50;82;70;52;720;82;63;57;1232;108;105;1732;0
193;07-10-25;13:00:00;68;70;24;51;82;70;51;705;82;63;59;1245;98;99;1644;0
194;07-10-25;13:15:00;69;70;24;39;82;70;52;715;83;63;58;1316;63;29;1732;0
195;07-10-25;13:30:00;69;70;24;50;84;71;52;748;84;64;57;1296;119;114;1718;0
196;07-10-25;13:45:00;68;70;24;49;83;71;51;733;84;65;59;1313;125;119;1775;0
197;07-10-25;14:00:00;68;70;24;50;83;71;51;721;83;65;57;1210;117;114;1682;0
198;07-10-25;14:15:00;68;70;24;48;83;70;52;718;83;64;58;1234;118;116;1584;0
199;07-10-25;14:30:00;69;71;24;52;84;71;51;730;87;67;59;1320;138;136;1624;0
200;07-10-25;14:45:00;69;71;24;49;84;72;51;723;87;67;57;1299;148;147;1690;0
201;07-10-25;15:00:00;68;70;24;47;83;71;51;738;86;66;59;1336;151;153;1715;0
202;07-10-25;15:15:00;69;71;24;49;84;71;52;730;85;65;58;1298;127;122;1684;0
203;07-10-25;15:30:00;69;71;24;50;84;71;51;720;86;66;58;1298;122;117;1700;0
204;07-10-25;15:45:00;69;71;24;51;84;72;52;729;86;66;58;1321;120;118;1729;0
205;07-10-25;16:00:00;70;71;24;48;84;72;52;734;86;66;59;1344;116;114;1731;0
206;07-10-25;16:15:00;69;71;24;47;84;71;52;738;86;66;59;1327;133;128;1658;0
207;07-10-25;16:30:00;69;70;24;48;83;71;51;735;85;65;57;1276;126;114;1721;0
208;07-10-25;16:45:00;69;71;24;52;84;72;51;722;86;65;58;1309;117;114;1721;0
209;07-10-25;17:00:00;70;72;24;52;84;72;52;711;86;66;57;1294;111;108;1698;0
210;07-10-25;17:15:00;71;72;24;52;85;73;51;684;87;67;57;1290;106;104;1700;0
211;07-10-25;17:30:00;71;73;24;52;77;73;51;206;88;68;58;1340;114;110;1585;0
212;07-10-25;17:45:00;66;68;25;45;68;68;52;2;83;63;58;1307;70;72;1393;0
213;07-10-25;18:00:00;66;68;25;46;68;68;52;8;83;63;59;1315;73;77;1420;0
214;07-10-25;18:15:00;66;67;25;46;67;68;52;16;82;62;60;1337;73;76;1384;0
215;07-10-25;18:30:00;68;70;23;51;82;71;51;658;85;65;58;1311;69;73;1667;0
216;07-10-25;18:45:00;70;72;24;56;84;72;51;693;86;66;57;1308;96;92;1781;0
217;07-10-25;19:00:00;69;71;24;54;84;72;52;710;84;64;58;1279;97;91;1730;0
218;07-10-25;19:15:00;69;71;24;52;83;71;52;697;82;63;59;1270;88;85;1716;0
219;07-10-25;19:30:00;68;70;24;52;82;70;51;700;82;62;59;1266;81;78;1740;0
220;07-10-25;19:45:00;66;67;25;49;78;68;52;435;81;61;59;1351;19;28;1667;0
221;07-10-25;20:00:00;68;70;24;55;83;71;52;733;83;63;58;1325;96;89;1766;0
222;07-10-25;20:15:00;68;70;24;54;83;71;51;702;82;63;59;1293;86;83;1749;0
223;07-10-25;20:30:00;68;70;24;54;82;70;52;709;82;63;58;1268;93;90;1772;0
224;07-10-25;20:45:00;67;69;24;52;81;69;51;689;81;62;57;1232;94;90;1702;0
225;07-10-25;21:00:00;66;68;25;52;80;68;52;704;80;61;58;1230;124;119;1668;0
226;07-10-25;21:15:00;65;67;26;55;79;68;52;681;79;61;58;1202;126;119;1457;0
227;07-10-25;21:30:00;65;67;25;53;79;68;53;682;79;61;60;1234;113;109;1577;0
228;07-10-25;21:45:00;66;68;25;55;80;68;52;685;80;61;59;1280;90;81;1648;0
229;07-10-25;22:00:00;67;69;24;54;81;69;51;693;80;60;58;1269;61;60;1728;0
230;07-10-25;22:15:00;67;69;25;54;81;69;52;703;79;60;57;1254;55;53;1804;0
231;07-10-25;22:30:00;66;68;24;54;80;69;52;694;79;60;58;1246;70;65;1636;0
232;07-10-25;22:45:00;66;68;24;54;80;69;51;688;79;60;58;1251;64;59;1763;0
233;07-10-25;23:00:00;66;68;25;56;80;68;51;699;79;59;59;1284;81;76;1720;0
234;07-10-25;23:15:00;66;68;24;55;80;68;52;692;79;60;59;1269;68;60;1738;0
235;07-10-25;23:30:00;66;68;24;55;80;68;51;677;79;60;58;1231;69;65;1623;0
236;07-10-25;23:45:00;66;68;24;56;80;68;52;679;79;60;58;1232;80;76;1681;0
237;07-11-25;00:00:00;66;68;24;59;79;69;52;641;80;62;59;1207;83;81;1502;0
238;07-11-25;00:15:00;66;68;25;56;79;69;53;648;80;62;59;1191;95;92;1539;0
239;07-11-25;00:30:00;66;68;25;58;79;69;52;629;79;62;57;1125;230;89;1507;0
240;07-11-25;00:45:00;66;68;25;55;79;69;52;616;79;62;58;1143;90;86;1469;0
241;07-11-25;01:00:00;66;68;25;58;80;69;52;656;81;62;57;1215;84;82;1570;0
242;07-11-25;01:15:00;66;68;24;58;79;69;52;610;79;62;58;1152;79;76;1538;0
243;07-11-25;01:30:00;66;68;24;55;79;69;52;571;78;61;58;1100;68;61;1483;0
244;07-11-25;01:45:00;66;68;25;57;78;69;52;561;78;61;59;1100;67;61;1454;0
245;07-11-25;02:00:00;66;68;25;56;78;69;52;533;78;62;58;1052;63;57;1383;0
246;07-11-25;02:15:00;66;68;24;58;79;68;52;628;80;61;60;1246;86;78;1549;0
247;07-11-25;02:30:00;66;68;24;57;79;69;52;594;78;61;59;1142;75;69;1485;0
248;07-11-25;02:45:00;66;68;25;58;78;68;52;561;77;61;58;1079;74;64;1417;0
249;07-11-25;03:00:00;66;68;25;57;77;68;53;538;77;61;57;1037;67;63;1374;0
250;07-11-25;03:15:00;66;68;24;58;77;68;52;510;77;61;58;1011;65;59;1315;0
251;07-11-25;03:30:00;65;67;25;58;77;68;52;560;77;61;59;1079;68;66;1418;0
252;07-11-25;03:45:00;63;65;26;56;66;66;53;4;79;60;62;1329;57;66;1336;0
253;07-11-25;04:00:00;63;65;27;57;65;66;54;12;79;61;61;1291;58;62;1327;0
254;07-11-25;04:15:00;63;65;27;60;65;66;54;17;79;60;59;1250;64;69;1298;0
255;07-11-25;04:30:00;63;65;26;60;65;66;54;17;79;60;60;1274;64;68;1366;0
256;07-11-25;04:45:00;63;65;26;59;65;66;54;17;79;60;63;1355;65;70;1283;0
257;07-11-25;05:00:00;63;65;26;60;65;66;53;16;80;61;60;1271;62;67;1337;0
258;07-11-25;05:15:00;63;65;27;52;63;65;55;117;81;63;62;1314;95;70;1245;0
259;07-11-25;05:30:00;66;68;25;59;76;69;52;447;78;64;60;964;81;75;1134;0
260;07-11-25;05:45:00;65;67;25;52;79;68;52;662;78;60;58;1171;273;122;1541;0
261;07-11-25;06:00:00;65;67;26;57;77;68;53;581;80;64;60;1099;151;139;1304;0
262;07-11-25;06:15:00;65;67;26;57;77;67;53;575;80;64;59;1063;163;159;1248;0
263;07-11-25;06:30:00;64;66;27;53;76;66;54;612;80;63;61;1121;194;188;1282;0
264;07-11-25;06:45:00;64;66;26;54;78;67;54;673;81;63;60;1214;207;204;1431;0
265;07-11-25;07:00:00;64;66;26;54;77;67;54;622;80;63;60;1120;197;188;1286;0
266;07-11-25;07:15:00;65;67;26;55;77;67;54;603;80;64;61;1111;173;164;1295;0
267;07-11-25;07:30:00;65;67;26;55;77;68;53;581;79;64;58;1049;151;143;1315;0
268;07-11-25;07:45:00;66;68;25;55;80;69;53;705;83;64;60;1285;161;159;1580;0
269;07-11-25;08:00:00;66;68;25;52;79;68;52;674;80;62;60;1190;142;140;1506;0
270;07-11-25;08:15:00;66;68;25;53;79;68;52;632;80;63;58;1118;134;128;1399;0
271;07-11-25;08:30:00;66;67;26;55;79;68;53;658;80;62;59;1171;135;133;1447;0
272;07-11-25;08:45:00;65;66;26;47;66;67;54;17;81;62;61;1338;25;4;1338;0
273;07-11-25;09:00:00;66;68;25;52;80;68;52;701;80;62;58;1233;135;130;1686;0
274;07-11-25;09:15:00;66;68;24;51;80;68;53;719;81;62;58;1271;130;124;1646;0
275;07-11-25;09:30:00;66;68;25;54;81;69;52;765;83;62;60;1367;144;140;1745;0
276;07-11-25;09:45:00;66;68;25;54;82;69;52;760;82;62;58;1305;143;138;1727;0
277;07-11-25;10:00:00;67;69;25;53;82;69;53;771;83;63;59;1338;139;137;1768;0
278;07-11-25;10:15:00;67;69;25;54;82;70;52;762;84;64;58;1302;138;133;1688;0
279;07-11-25;10:30:00;68;70;24;52;83;70;52;752;85;65;58;1313;138;138;1747;0
280;07-11-25;10:45:00;68;70;24;52;83;70;52;745;85;65;59;1363;146;143;1797;0
281;07-11-25;11:00:00;68;70;24;48;83;70;52;756;86;66;58;1320;158;156;1710;0
282;07-11-25;11:15:00;68;70;24;51;83;70;52;742;86;66;58;1317;154;144;1699;0
283;07-11-25;11:30:00;68;70;24;49;83;71;52;739;85;65;57;1304;139;133;1664;0
284;07-11-25;11:45:00;68;70;24;48;83;71;52;745;85;65;58;1324;148;140;1751;0
285;07-11-25;12:00:00;67;69;25;46;77;70;52;433;68;63;58;393;137;96;844;0
286;07-11-25;12:15:00;66;67;26;48;68;68;53;5;65;65;59;6;37;42;66;0
