Record;Date;UTC Time;LIEB_Tc;LIEB_Tf;LIEB_Q;LIEB_P;JEN1_Tc;JEN1_Tf;JEN1_Q;JEN1_P;JEN2_Tc;JEN2_Tf;JEN2_Q;JEN2_P;HX1_P;HX2_P;Sech_P;Dig_P
594;03-10-25;15:00:00;70;62;31;284;74;63;61;782;90;60;24;819;222;222;1485;0
595;03-10-25;15:15:00;70;62;30;277;75;63;60;843;90;60;24;817;219;208;1462;0
596;03-10-25;15:30:00;71;62;30;308;76;63;61;921;92;60;24;866;236;231;1565;0
597;03-10-25;15:45:00;71;62;31;287;74;63;61;798;90;60;24;807;224;225;1499;0
598;03-10-25;16:00:00;71;62;31;286;75;63;61;865;90;61;24;795;222;213;1526;0
599;03-10-25;16:15:00;71;62;31;310;75;63;61;858;91;60;24;822;237;233;1492;0
600;03-10-25;16:30:00;71;62;31;317;76;63;60;905;92;60;25;872;235;229;1624;0
601;03-10-25;16:45:00;71;62;30;295;76;63;61;911;91;60;26;892;232;231;1611;0
602;03-10-25;17:00:00;71;62;31;313;75;62;61;850;92;60;24;842;243;236;1516;0
603;03-10-25;17:15:00;71;62;31;312;75;63;60;845;92;60;24;849;244;243;1547;0
604;03-10-25;17:30:00;70;62;31;302;76;62;61;914;91;60;25;851;240;232;1502;0
605;03-10-25;17:45:00;71;62;31;308;76;63;61;900;91;60;25;861;234;231;1551;0
606;03-10-25;18:00:00;71;62;31;308;76;62;60;933;92;60;25;889;244;238;1624;0
607;03-10-25;18:15:00;71;62;31;327;76;62;60;915;92;60;25;883;228;239;1614;0
608;03-10-25;18:30:00;70;62;31;304;75;62;61;904;91;60;24;840;231;221;1611;0
609;03-10-25;18:45:00;71;62;31;310;76;62;61;952;92;60;25;890;227;233;1627;0
610;03-10-25;19:00:00;70;62;31;308;76;62;60;917;91;59;24;853;228;227;1602;0
611;03-10-25;19:15:00;71;62;31;326;75;62;61;855;91;59;24;862;214;224;1560;0
612;03-10-25;19:30:00;70;62;31;283;75;62;60;884;91;59;24;858;211;207;1604;0
613;03-10-25;19:45:00;70;62;30;286;75;62;60;870;91;59;24;848;224;220;1527;0
614;03-10-25;20:00:00;71;62;31;321;76;62;61;886;91;60;24;876;231;219;1628;0
615;03-10-25;20:15:00;70;62;31;297;75;63;61;840;91;60;25;883;223;223;1584;0
616;03-10-25;20:30:00;70;62;31;291;75;62;60;851;91;60;24;841;220;220;1527;0
617;03-10-25;20:45:00;71;62;32;326;75;62;60;846;91;59;25;908;219;227;1608;0
618;03-10-25;21:00:00;70;62;31;301;75;62;60;854;91;59;25;912;211;220;1679;0
619;03-10-25;21:15:00;71;62;31;311;76;62;60;923;91;59;24;879;219;211;1708;0
620;03-10-25;21:30:00;71;62;31;313;74;62;61;836;92;59;25;904;226;205;1616;0
621;03-10-25;21:45:00;71;62;31;313;76;62;60;918;92;59;25;912;213;204;1658;0
622;03-10-25;22:00:00;71;62;31;328;74;62;60;834;92;59;24;903;209;220;1651;0
623;03-10-25;22:15:00;71;62;31;323;75;62;60;873;92;59;24;887;214;210;1713;0
624;03-10-25;22:30:00;71;62;31;311;76;62;60;918;92;59;24;879;205;208;1628;0
625;03-10-25;22:45:00;71;62;31;312;75;63;60;846;91;59;24;875;206;217;1611;0
626;03-10-25;23:00:00;71;62;31;323;76;63;61;927;92;59;24;872;221;208;1632;0
627;03-10-25;23:15:00;72;62;31;326;75;63;61;882;92;59;25;926;225;211;1602;0
628;03-10-25;23:30:00;71;62;31;315;76;63;60;894;92;59;24;854;215;216;1640;0
629;03-10-25;23:45:00;71;62;31;316;76;63;60;913;92;59;24;869;224;205;1657;0
630;03-11-25;00:00:00;71;62;31;295;75;63;60;868;91;60;24;848;210;222;1611;0
631;03-11-25;00:15:00;71;62;32;335;76;63;61;930;92;59;25;928;212;215;1714;0
632;03-11-25;00:30:00;70;62;31;291;75;63;60;838;91;59;25;880;218;187;1565;0
633;03-11-25;00:45:00;71;62;31;321;75;63;60;851;92;59;24;860;207;196;1596;0
634;03-11-25;01:00:00;71;62;31;319;76;62;60;934;92;59;23;864;214;205;1714;0
635;03-11-25;01:15:00;71;62;30;317;76;62;60;923;92;59;25;916;205;219;1693;0
636;03-11-25;01:30:00;70;62;31;296;74;62;60;829;91;59;25;919;212;212;1587;0
637;03-11-25;01:45:00;70;62;30;284;75;63;60;852;90;59;24;826;201;195;1649;0
638;03-11-25;02:00:00;70;62;30;283;74;62;60;794;91;59;24;854;205;197;1559;0
639;03-11-25;02:15:00;71;62;30;299;76;62;61;920;92;59;24;886;210;209;1700;0
640;03-11-25;02:30:00;70;62;31;272;75;63;60;851;90;60;25;870;191;193;1561;0
641;03-11-25;02:45:00;71;62;31;318;76;63;61;921;92;59;24;875;211;203;1655;0
642;03-11-25;03:00:00;71;62;31;312;76;63;60;932;92;60;25;899;207;214;1681;0
643;03-11-25;03:15:00;71;62;31;304;75;63;60;861;92;60;24;869;211;211;1620;0
644;03-11-25;03:30:00;71;62;31;303;75;63;60;843;91;60;24;872;229;199;1651;0
645;03-11-25;03:45:00;71;62;31;306;76;63;60;904;92;60;24;870;223;205;1591;0
646;03-11-25;04:00:00;70;62;31;286;75;63;60;806;90;60;24;823;202;215;1496;0
647;03-11-25;04:15:00;71;62;31;307;76;63;61;915;92;60;24;861;225;223;1661;0
648;03-11-25;04:30:00;70;62;30;272;74;63;61;759;90;60;24;831;210;222;1561;0
649;03-11-25;04:45:00;70;62;30;261;74;63;61;798;89;60;24;786;207;193;1488;0
650;03-11-25;05:00:00;70;62;32;265;74;63;60;752;89;61;25;783;195;197;1374;0
651;03-11-25;05:15:00;70;62;31;286;75;63;60;842;91;60;25;850;213;212;1500;0
652;03-11-25;05:30:00;69;62;31;253;75;63;60;826;90;60;24;814;209;215;1485;0
653;03-11-25;05:45:00;70;62;31;276;75;63;60;879;91;60;25;872;216;201;1525;0
654;03-11-25;06:00:00;70;62;31;266;75;62;61;848;90;60;25;835;220;211;1479;0
655;03-11-25;06:15:00;70;62;31;293;75;62;61;882;91;60;25;875;231;225;1575;0
656;03-11-25;06:30:00;70;62;30;274;75;62;61;873;91;60;25;859;226;224;1550;0
657;03-11-25;06:45:00;71;63;31;251;75;64;60;738;90;63;26;783;230;239;1325;0
658;03-11-25;07:00:00;68;61;30;245;74;62;59;842;90;60;24;829;210;214;1489;0
659;03-11-25;07:15:00;68;61;31;259;74;62;60;819;90;60;25;848;237;228;1442;0
660;03-11-25;07:30:00;69;61;31;292;73;61;60;811;92;60;25;897;262;259;1572;0
661;03-11-25;07:45:00;68;61;31;260;73;61;60;815;90;60;24;813;247;246;1391;0
662;03-11-25;08:00:00;68;61;31;261;73;61;60;830;90;60;25;834;243;241;1399;0
663;03-11-25;08:15:00;68;61;31;262;73;61;60;836;89;60;25;835;250;242;1428;0
664;03-11-25;08:30:00;69;60;31;287;73;61;60;812;92;59;25;907;261;253;1555;0
665;03-11-25;08:45:00;68;60;31;277;74;61;60;885;91;60;24;839;259;253;1485;0
666;03-11-25;09:00:00;68;61;31;281;73;61;60;840;91;60;25;863;252;244;1474;0
667;03-11-25;09:15:00;68;60;31;277;74;61;60;889;91;60;25;864;260;255;1509;0
668;03-11-25;09:30:00;68;60;31;288;74;61;60;950;92;59;25;891;273;270;1554;0
669;03-11-25;09:45:00;69;60;31;296;74;61;60;902;92;59;24;881;277;261;1559;0
670;03-11-25;10:00:00;68;60;31;288;74;61;60;883;91;60;25;878;262;261;1500;0
671;03-11-25;10:15:00;68;60;31;278;74;61;61;914;91;60;25;865;273;266;1523;0
672;03-11-25;10:30:00;69;60;31;303;75;61;61;970;92;60;25;903;279;281;1529;0
673;03-11-25;10:45:00;69;61;31;296;74;61;60;918;91;60;25;870;290;281;1496;0
674;03-11-25;11:00:00;68;60;31;276;74;61;60;881;91;60;24;843;276;273;1454;0
675;03-11-25;11:15:00;68;60;31;281;74;61;60;887;91;60;24;835;272;273;1443;0
676;03-11-25;11:30:00;69;60;31;298;74;61;60;921;92;60;24;829;277;273;1549;0
677;03-11-25;11:45:00;68;60;31;280;74;61;60;892;91;60;24;842;268;277;1510;0
678;03-11-25;12:00:00;68;60;31;255;73;61;61;831;90;60;24;795;256;252;1373;0
679;03-11-25;12:15:00;68;60;32;281;73;61;61;844;90;60;23;756;268;266;1419;0
680;03-11-25;12:30:00;69;60;30;310;74;61;60;948;92;59;25;900;293;285;1561;0
681;03-11-25;12:45:00;69;60;31;296;73;61;59;808;91;61;24;809;268;285;1351;0
682;03-11-25;13:00:00;68;60;31;270;74;61;60;890;90;60;25;845;268;268;1459;0
683;03-11-25;13:15:00;68;60;31;273;73;61;60;874;90;60;25;833;266;266;1383;0
684;03-11-25;13:30:00;69;60;30;299;75;61;60;957;92;60;24;880;282;283;1505;0
685;03-11-25;13:45:00;68;60;31;303;74;61;60;923;92;60;25;897;286;279;1549;0
686;03-11-25;14:00:00;69;60;30;288;74;61;60;899;91;60;26;907;279;276;1426;0
687;03-11-25;14:15:00;68;60;31;289;74;61;60;899;91;60;24;850;287;282;1534;0
688;03-11-25;14:30:00;69;60;31;313;74;60;61;961;92;60;25;912;288;280;1607;0
689;03-11-25;14:45:00;68;60;31;302;74;60;61;946;92;59;25;914;288;286;1529;0
690;03-11-25;15:00:00;69;60;31;311;74;61;60;930;92;60;25;884;278;276;1533;0
691;03-11-25;15:15:00;69;60;31;303;74;61;61;940;92;60;26;907;300;289;1507;0
692;03-11-25;15:30:00;69;60;31;304;74;61;61;940;92;60;24;854;291;285;1579;0
693;03-11-25;15:45:00;69;60;31;318;73;61;61;879;92;60;25;916;287;270;1469;0
694;03-11-25;16:00:00;69;60;31;305;74;61;60;920;92;60;25;908;285;284;1519;0
695;03-11-25;16:15:00;69;60;31;298;74;61;60;916;92;60;24;874;282;276;1508;0
696;03-11-25;16:30:00;69;60;31;299;74;61;61;929;92;60;25;908;277;277;1557;0
697;03-11-25;16:45:00;69;60;32;313;74;61;60;924;92;60;25;894;279;278;1525;0
698;03-11-25;17:00:00;69;60;31;300;74;61;61;918;92;60;24;866;281;275;1510;0
699;03-11-25;17:15:00;69;60;31;296;74;61;60;912;91;60;26;910;280;281;1499;0
700;03-11-25;17:30:00;69;61;30;288;74;61;60;902;91;60;25;870;282;275;1487;0
701;03-11-25;17:45:00;69;61;31;292;74;61;60;905;92;60;24;843;274;279;1536;0
702;03-11-25;18:00:00;69;61;31;300;74;61;60;898;91;60;24;849;271;271;1516;0
703;03-11-25;18:15:00;69;61;31;292;74;61;60;898;92;60;24;855;267;266;1529;0
704;03-11-25;18:30:00;69;60;31;300;74;61;60;883;91;60;24;864;255;256;1464;0
705;03-11-25;18:45:00;69;61;31;298;75;61;60;944;92;60;26;929;247;258;1587;0
706;03-11-25;19:00:00;69;61;31;291;74;61;60;885;91;60;25;887;253;245;1520;0
707;03-11-25;19:15:00;69;61;31;291;74;61;60;875;91;60;24;849;249;254;1492;0
708;03-11-25;19:30:00;69;61;31;286;74;61;61;900;91;59;24;874;250;246;1597;0
709;03-11-25;19:45:00;69;61;31;302;74;61;61;900;91;59;24;866;257;252;1546;0
710;03-11-25;20:00:00;68;60;31;272;74;61;61;876;90;59;25;883;239;234;1548;0
711;03-11-25;20:15:00;69;60;31;292;74;61;60;859;91;59;25;877;239;238;1485;0
712;03-11-25;20:30:00;69;61;31;288;74;61;61;904;91;59;25;891;244;245;1602;0
713;03-11-25;20:45:00;69;61;31;282;74;61;61;895;91;59;25;891;243;246;1514;0
714;03-11-25;21:00:00;68;61;31;255;73;61;60;836;91;60;24;843;242;240;1456;0
715;03-11-25;21:15:00;68;61;32;285;74;61;60;881;91;59;25;881;246;246;1511;0
716;03-11-25;21:30:00;69;61;31;290;75;61;60;909;91;60;25;885;258;259;1575;0
717;03-11-25;21:45:00;69;61;31;294;74;61;60;889;91;59;24;876;245;238;1517;0
718;03-11-25;22:00:00;69;61;31;280;74;61;60;860;91;59;25;889;234;235;1563;0
719;03-11-25;22:15:00;68;60;31;288;74;61;60;895;92;58;25;920;241;229;1615;0
720;03-11-25;22:30:00;68;60;31;283;74;61;61;925;92;58;24;890;235;229;1637;0
721;03-11-25;22:45:00;68;60;30;294;74;61;61;919;91;58;24;897;236;232;1583;0
722;03-11-25;23:00:00;68;60;31;281;74;60;60;894;91;58;24;894;239;230;1611;0
723;03-11-25;23:15:00;67;60;31;262;73;60;60;889;91;58;24;870;246;246;1577;0
724;03-11-25;23:30:00;68;60;31;293;74;60;60;938;91;58;24;906;251;242;1645;0
725;03-11-25;23:45:00;68;60;31;284;73;60;60;901;90;58;24;891;241;234;1652;0
726;03-12-25;00:00:00;67;60;31;267;73;60;60;877;91;58;24;878;263;221;1549;0
727;03-12-25;00:15:00;67;60;31;250;73;60;60;865;90;58;25;903;230;225;1539;0
728;03-12-25;00:30:00;67;59;31;283;73;60;60;885;91;58;24;911;238;237;1613;0
729;03-12-25;00:45:00;67;59;31;266;73;60;60;905;90;58;26;945;240;240;1590;0
730;03-12-25;01:00:00;67;60;31;255;73;60;61;856;89;58;24;846;231;231;1496;0
731;03-12-25;01:15:00;67;60;31;249;72;60;61;831;89;58;24;832;226;218;1434;0
732;03-12-25;01:30:00;68;59;31;285;74;60;60;969;91;58;24;917;252;251;1686;0
733;03-12-25;01:45:00;67;60;31;247;72;60;61;786;88;59;25;832;217;214;1436;0
734;03-12-25;02:00:00;68;59;30;290;74;60;61;955;92;58;24;925;265;268;1740;0
735;03-12-25;02:15:00;67;59;31;252;73;60;60;872;90;58;25;881;233;232;1516;0
736;03-12-25;02:30:00;67;59;31;286;74;60;61;950;92;58;24;905;250;251;1609;0
737;03-12-25;02:45:00;66;59;31;248;71;60;61;777;88;59;24;807;237;230;1403;0
738;03-12-25;03:00:00;66;59;31;243;72;60;60;802;88;59;25;817;236;234;1398;0
739;03-12-25;03:15:00;66;59;31;241;71;60;60;773;88;58;25;823;246;243;1431;0
740;03-12-25;03:30:00;66;59;31;242;71;60;60;781;87;59;24;785;241;233;1306;0
741;03-12-25;03:45:00;66;59;31;250;71;60;60;734;86;59;25;764;228;236;1229;0
742;03-12-25;04:00:00;67;59;31;257;70;60;61;707;86;59;24;737;226;222;1233;0
743;03-12-25;04:15:00;66;59;31;251;70;60;60;665;86;59;25;738;226;221;1170;0
744;03-12-25;04:30:00;67;60;31;266;69;60;60;641;85;60;25;721;220;218;1185;0
745;03-12-25;04:45:00;59;60;31;27;70;60;60;645;86;60;24;677;169;163;954;0
746;03-12-25;05:00:00;59;60;31;32;70;60;61;680;86;60;25;726;175;175;944;0
747;03-12-25;05:15:00;67;59;31;268;73;59;61;938;91;58;25;917;260;255;1577;0
748;03-12-25;05:30:00;67;59;31;305;73;59;60;963;91;58;25;925;276;280;1584;0
749;03-12-25;05:45:00;67;58;31;290;73;59;61;962;91;58;25;915;290;284;1625;0
750;03-12-25;06:00:00;67;58;32;300;73;59;60;953;91;58;24;885;291;292;1521;0
751;03-12-25;06:15:00;66;58;30;279;73;59;61;968;91;58;24;892;314;305;1591;0
752;03-12-25;06:30:00;66;58;31;277;72;59;61;960;91;58;24;885;292;292;1508;0
753;03-12-25;06:45:00;66;58;30;275;72;59;60;952;91;58;25;913;294;296;1563;0
754;03-12-25;07:00:00;66;58;30;271;73;59;60;954;91;58;25;910;294;298;1525;0
755;03-12-25;07:15:00;66;58;31;289;73;59;60;967;91;58;25;907;295;294;1535;0
756;03-12-25;07:30:00;67;58;31;293;59;59;59;76;92;61;25;862;151;145;898;0
757;03-12-25;07:45:00;70;58;31;432;59;59;60;0;92;60;26;931;163;159;1015;0
758;03-12-25;08:00:00;70;58;31;418;59;59;61;3;92;60;25;904;161;161;977;0
759;03-12-25;08:15:00;71;59;31;428;60;60;60;0;92;62;24;837;161;178;935;0
760;03-12-25;08:30:00;71;59;31;417;59;59;60;1;92;62;24;823;186;182;918;0
761;03-12-25;08:45:00;71;59;31;414;60;60;60;0;92;62;24;832;192;187;915;0
762;03-12-25;09:00:00;69;55;27;433;55;55;56;8;92;46;10;511;170;179;978;0
763;03-12-25;09:15:00;76;60;22;414;60;60;49;8;73;53;52;1200;361;348;817;0
764;03-12-25;09:30:00;76;59;23;426;59;60;50;11;74;52;52;1242;370;323;920;0
765;03-12-25;09:45:00;76;59;22;425;59;60;50;11;73;52;52;1213;367;354;858;0
766;03-12-25;10:00:00;77;58;22;468;58;58;50;0;50;50;52;9;350;264;79;0
767;03-12-25;10:15:00;73;56;22;449;56;56;49;9;51;51;52;3;192;186;116;0
768;03-12-25;10:30:00;73;55;22;447;55;56;50;11;50;49;52;6;179;168;109;0
769;03-12-25;10:45:00;73;56;22;443;56;56;50;12;50;50;52;3;172;167;98;0
770;03-12-25;11:00:00;73;56;22;449;56;56;50;11;61;50;52;479;174;161;125;0
771;03-12-25;11:15:00;78;60;23;451;60;61;50;15;69;49;51;1170;361;340;763;0
772;03-12-25;11:30:00;78;60;22;439;61;61;50;19;74;53;52;1246;370;366;973;0
773;03-12-25;11:45:00;77;60;22;441;60;61;50;17;74;54;50;1186;372;358;919;0
774;03-12-25;12:00:00;77;60;22;436;60;60;49;15;74;53;51;1224;376;366;891;0
775;03-12-25;12:15:00;73;58;23;388;58;59;50;72;74;54;52;1139;300;298;794;0
776;03-12-25;12:30:00;74;63;23;290;74;64;50;582;71;54;51;949;544;519;789;0
777;03-12-25;12:45:00;78;64;22;347;75;65;50;562;75;55;52;1181;572;565;950;0
778;03-12-25;13:00:00;78;65;22;332;75;65;50;555;74;55;51;1117;567;567;960;0
779;03-12-25;13:15:00;77;66;22;293;75;66;49;470;77;59;52;1028;517;515;780;0
780;03-12-25;13:30:00;80;66;22;343;78;67;49;611;77;58;51;1102;564;552;831;0
781;03-12-25;13:45:00;79;67;22;316;77;67;49;551;77;58;51;1092;571;541;885;0
782;03-12-25;14:00:00;78;66;22;279;76;67;49;504;75;58;50;966;518;496;768;0
783;03-12-25;14:15:00;78;67;22;285;76;67;48;481;76;59;50;953;496;465;751;0
784;03-12-25;14:30:00;79;67;22;281;76;68;49;458;75;59;50;937;466;460;822;0
785;03-12-25;14:45:00;81;69;25;368;78;70;53;520;73;58;55;922;425;457;1070;0
786;03-12-25;15:00:00;77;66;25;299;77;67;53;634;75;59;54;1012;397;383;1106;0
787;03-12-25;15:15:00;77;66;25;287;75;67;53;527;75;59;54;992;367;342;1121;0
788;03-12-25;15:30:00;77;67;25;297;78;67;53;508;75;59;54;1001;341;325;1115;0
789;03-12-25;15:45:00;79;67;25;330;77;68;52;556;77;58;55;1156;352;359;1355;0
790;03-12-25;16:00:00;78;67;24;308;77;68;52;528;76;59;54;1049;341;331;1260;0
791;03-12-25;16:15:00;77;67;25;282;77;68;52;547;75;59;54;970;337;343;1120;0
