Record,Date,UTC Time,LIEB_Tc,LIEB_Tf,LIEB_Q,LIEB_P,JEN1_Tc,JEN1_Tf,JEN1_Q,JEN1_P,JEN2_Tc,JEN2_Tf,JEN2_Q,JEN2_P,HX1_P,HX2_P,Sech_P,Dig_P
      4501,08/24/2025,17:15:00,         79,         67,         26,        346,         67,         68,         53,         22,         80,         64,         60,       1090,         63,         58,       1283,          0
      4502,08/24/2025,17:30:00,         78,         67,         26,        326,         67,         68,         53,         21,         79,         64,         60,       1012,         60,         56,       1142,          0
      4503,08/24/2025,17:45:00,         78,         67,         26,        329,         67,         68,         53,         21,         79,         64,         59,       1003,         62,         58,       1206,          0
      4504,08/24/2025,18:00:00,         79,         67,         26,        346,         67,         68,         53,         21,         79,         63,         60,       1076,         66,         61,       1183,          0
      4505,08/24/2025,18:15:00,         78,         67,         26,        341,         67,         67,         53,         20,         78,         63,         59,       1037,         62,         56,       1206,          0
      4506,08/24/2025,18:30:00,         77,         67,         26,        297,         67,         67,         53,         19,         77,         63,         60,        930,         53,         49,       1101,          0
      4507,08/24/2025,18:45:00,         76,         67,         26,        292,         67,         67,         54,         20,         77,         63,         61,        934,         52,         44,       1029,          0
      4508,08/24/2025,19:00:00,         77,         67,         26,        301,         67,         67,         53,         21,         77,         63,         58,        910,         54,         48,       1117,          0
      4509,08/24/2025,19:15:00,         79,         67,         26,        360,         67,         67,         53,         21,         79,         62,         59,       1154,         65,         57,       1359,          0
      4510,08/24/2025,19:30:00,         77,         66,         26,        320,         67,         67,         53,         21,         77,         62,         60,        997,         57,         54,       1163,          0
      4511,08/24/2025,19:45:00,         76,         66,         26,        285,         66,         67,         53,         21,         76,         62,         58,        902,         50,         47,       1067,          0
      4512,08/24/2025,20:00:00,         76,         66,         26,        297,         67,         67,         53,         21,         77,         62,         59,        965,         49,         43,       1147,          0
      4513,08/24/2025,20:15:00,         78,         66,         26,        362,         67,         67,         54,         23,         78,         62,         59,       1105,         54,         52,       1393,          0
      4514,08/24/2025,20:30:00,         77,         66,         26,        324,         66,         67,         54,         23,         77,         62,         58,        987,         53,         46,       1212,          0
