Record,Date,UTC Time,LIEB_Tc,LIEB_Tf,LIEB_Q,LIEB_P,JEN1_Tc,JEN1_Tf,JEN1_Q,JEN1_P,JEN2_Tc,JEN2_Tf,JEN2_Q,JEN2_P,HX1_P,HX2_P,Sech_P,Dig_P
      5049,04/26/2025,01:15:00,         73,         65,         26,        242,         75,         66,         54,        604,         75,         59,         60,       1029,        201,        205,       1408,          0
      5050,04/26/2025,01:30:00,         74,         67,         27,        206,         73,         66,         54,        420,         81,         70,         61,        728,        174,        178,        575,          6
      5051,04/26/2025,01:45:00,         73,         65,         26,        234,         73,         66,         54,        439,         72,         60,         59,        801,        181,        195,       1103,          0
      5052,04/26/2025,02:00:00,         72,         65,         27,        235,         73,         66,         54,        472,         72,         60,         59,        770,        185,        193,       1096,          0
      5053,04/26/2025,02:15:00,         62,         64,         27,         53,         74,         65,         55,        592,         75,         60,         60,       1019,        133,        136,       1159,          0
      5054,04/26/2025,02:30:00,         72,         65,         27,        226,         73,         65,         55,        507,         73,         59,         60,        919,        197,        187,       1224,          0
      5055,04/26/2025,02:45:00,         68,         65,         27,         95,         73,         65,         55,        495,         71,         60,         62,        782,        200,        197,       1091,          0
      5056,04/26/2025,03:00:00,         62,         64,         27,         55,         73,         65,         56,        526,         73,         60,         61,        846,        123,        118,       1016,          0
      5057,04/26/2025,03:15:00,         62,         64,         27,         58,         72,         65,         55,        442,         71,         61,         59,        719,        122,        126,        930,          0
      5058,04/26/2025,03:30:00,         62,         64,         27,         55,         74,         64,         56,        575,         73,         60,         60,        896,        143,        147,       1086,          0
      5059,04/26/2025,03:45:00,         62,         64,         28,         55,         72,         64,         55,        507,         68,         61,         63,        580,        131,        129,        854,          0
      5060,04/26/2025,04:00:00,         63,         65,         27,         56,         76,         65,         55,        658,         71,         62,         59,        586,        185,        159,        704,          0
      5061,04/26/2025,04:15:00,         63,         65,         28,         58,         75,         66,         55,        587,         70,         63,         60,        320,        208,        194,        222,          0
      5062,04/26/2025,04:30:00,         62,         63,         27,         54,         74,         64,         56,        609,         74,         60,         61,        973,        165,        158,       1124,          0
      5063,04/26/2025,04:45:00,         62,         63,         28,         56,         75,         64,         55,        663,         75,         59,         61,       1079,        180,        184,       1278,          0
      5064,04/26/2025,05:00:00,         62,         64,         28,         53,         73,         64,         56,        559,         73,         60,         61,        911,        189,        186,       1141,          0
      5065,04/26/2025,05:15:00,         62,         63,         28,         53,         73,         64,         56,        597,         73,         60,         62,        901,        187,        178,       1033,          0
      5066,04/26/2025,05:30:00,         62,         63,         28,         55,         73,         64,         56,        595,         73,         60,         61,        881,        179,        177,       1055,          0
      5067,04/26/2025,05:45:00,         61,         63,         28,         58,         72,         64,         57,        546,         72,         61,         61,        784,        174,        163,        940,          0
      5068,04/26/2025,06:00:00,         62,         63,         28,         53,         72,         64,         57,        520,         72,         61,         64,        829,        161,        166,        922,          0
      5069,04/26/2025,06:15:00,         61,         63,         28,         59,         74,         64,         56,        638,         76,         59,         62,       1148,        209,        202,       1347,          0
      5070,04/26/2025,06:30:00,         61,         63,         28,         59,         74,         64,         57,        627,         74,         60,         62,       1005,        209,        190,       1160,          0
      5071,04/26/2025,06:45:00,         61,         63,         28,         58,         73,         64,         56,        583,         73,         61,         62,        877,        184,        173,       1050,          0
      5072,04/26/2025,07:00:00,         61,         63,         28,         59,         73,         64,         56,        585,         73,         61,         62,        887,        190,        183,       1024,          0
      5073,04/26/2025,07:15:00,         61,         63,         28,         60,         75,         64,         57,        620,         76,         60,         62,       1096,        208,        208,       1243,          0
      5074,04/26/2025,07:30:00,         61,         63,         28,         56,         74,         64,         57,        675,         74,         60,         62,       1018,        209,        212,       1164,          0
      5075,04/26/2025,07:45:00,         61,         63,         28,         60,         73,         64,         56,        585,         74,         61,         64,        986,        196,        208,       1091,          0
      5076,04/26/2025,08:00:00,         61,         63,         28,         58,         74,         64,         56,        618,         75,         61,         61,        940,        198,        195,       1070,          0
      5077,04/26/2025,08:15:00,         61,         63,         28,         60,         75,         64,         57,        702,         77,         60,         61,       1122,        215,        205,       1292,          0
      5078,04/26/2025,08:30:00,         62,         64,         28,         59,         76,         64,         56,        769,         78,         60,         62,       1243,        233,        231,       1409,          0
      5079,04/26/2025,08:45:00,         62,         63,         28,         58,         76,         64,         56,        760,         78,         60,         63,       1252,        250,        239,       1472,          0
      5080,04/26/2025,09:00:00,         62,         64,         28,         55,         76,         64,         56,        752,         78,         60,         62,       1249,        230,        230,       1433,          0
      5081,04/26/2025,09:15:00,         62,         63,         28,         56,         76,         64,         56,        738,         78,         60,         62,       1214,        239,        238,       1404,          0
      5082,04/26/2025,09:30:00,         62,         64,         28,         57,         76,         64,         56,        735,         77,         60,         62,       1202,        233,        215,       1392,          0
      5083,04/26/2025,09:45:00,         62,         64,         27,         56,         75,         64,         56,        720,         77,         61,         62,       1197,        232,        224,       1374,          0
      5084,04/26/2025,10:00:00,         62,         64,         28,         57,         76,         64,         56,        772,         78,         60,         61,       1233,        235,        233,       1431,          0
      5085,04/26/2025,10:15:00,         62,         64,         27,         54,         76,         64,         56,        753,         78,         60,         63,       1273,        232,        227,       1505,          0
      5086,04/26/2025,10:30:00,         62,         64,         27,         54,         76,         65,         56,        756,         78,         60,         61,       1222,        223,        219,       1421,          0
      5087,04/26/2025,10:45:00,         62,         64,         27,         54,         76,         65,         55,        727,         78,         61,         61,       1225,        219,        211,       1444,          0
      5088,04/26/2025,11:00:00,         62,         64,         28,         56,         77,         65,         55,        745,         79,         61,         61,       1223,        221,        215,       1420,          0
      5089,04/26/2025,11:15:00,         62,         64,         28,         56,         77,         65,         56,        737,         78,         61,         61,       1206,        211,        207,       1418,          0
      5090,04/26/2025,11:30:00,         63,         64,         28,         55,         77,         65,         55,        719,         78,         61,         61,       1195,        213,        209,       1424,          0
      5091,04/26/2025,11:45:00,         63,         65,         28,         55,         77,         65,         55,        726,         79,         61,         61,       1251,        214,        208,       1513,          0
      5092,04/26/2025,12:00:00,         63,         65,         28,         53,         77,         65,         55,        758,         79,         61,         60,       1230,        222,        214,       1504,          0
      5093,04/26/2025,12:15:00,         63,         65,         27,         51,         78,         65,         55,        778,         80,         61,         62,       1279,        220,        212,       1519,          0
      5094,04/26/2025,12:30:00,         63,         65,         27,         50,         78,         65,         55,        786,         80,         61,         62,       1275,        236,        225,       1543,          0
      5095,04/26/2025,12:45:00,         63,         65,         27,         54,         78,         66,         55,        763,         80,         62,         63,       1284,        215,        210,       1495,          0
      5096,04/26/2025,13:00:00,         63,         65,         27,         52,         78,         66,         55,        785,         80,         62,         62,       1312,        222,        218,       1560,          0
      5097,04/26/2025,13:15:00,         64,         65,         27,         50,         79,         66,         55,        809,         80,         62,         61,       1265,        216,        210,       1471,          0
      5098,04/26/2025,13:30:00,         64,         65,         26,         52,         79,         66,         55,        782,         80,         62,         61,       1268,        214,        208,       1552,          0
      5099,04/26/2025,13:45:00,         64,         66,         27,         50,         79,         66,         55,        788,         80,         62,         62,       1283,        215,        205,       1506,          0
      5100,04/26/2025,14:00:00,         64,         66,         26,         49,         79,         66,         54,        769,         81,         62,         61,       1284,        213,        219,       1566,          0
      5101,04/26/2025,14:15:00,         64,         66,         27,         50,         79,         66,         54,        774,         81,         62,         62,       1289,        213,        202,       1494,          0
      5102,04/26/2025,14:30:00,         64,         66,         27,         51,         78,         66,         55,        745,         80,         62,         62,       1249,        209,        200,       1503,          0
      5103,04/26/2025,14:45:00,         64,         66,         26,         51,         79,         66,         54,        773,         80,         62,         62,       1281,        208,        203,       1515,          0
      5104,04/26/2025,15:00:00,         64,         66,         26,         50,         79,         66,         54,        767,         81,         62,         63,       1315,        211,        206,       1541,          0
      5105,04/26/2025,15:15:00,         64,         66,         26,         50,         79,         66,         54,        778,         81,         62,         62,       1294,        201,        197,       1568,          0
      5106,04/26/2025,15:30:00,         64,         66,         26,         50,         79,         66,         55,        789,         81,         62,         62,       1293,        198,        191,       1521,          0
      5107,04/26/2025,15:45:00,         64,         66,         26,         49,         79,         66,         54,        781,         81,         62,         61,       1266,        199,        191,       1571,          0
      5108,04/26/2025,16:00:00,         64,         66,         26,         48,         79,         66,         54,        774,         80,         62,         60,       1246,        195,        189,       1593,          0
      5109,04/26/2025,16:15:00,         64,         66,         26,         52,         79,         67,         54,        777,         80,         62,         61,       1278,        191,        180,       1552,          0
      5110,04/26/2025,16:30:00,         64,         66,         27,         53,         79,         66,         55,        772,         80,         62,         60,       1252,        192,        181,       1516,          0
      5111,04/26/2025,16:45:00,         64,         66,         26,         49,         79,         66,         54,        777,         80,         62,         59,       1225,        193,        188,       1560,          0
      5112,04/26/2025,17:00:00,         64,         66,         27,         49,         79,         66,         54,        777,         80,         62,         61,       1262,        195,        188,       1508,          0
      5113,04/26/2025,17:15:00,         64,         66,         26,         47,         79,         66,         54,        786,         80,         62,         59,       1227,        192,        183,       1545,          0
      5114,04/26/2025,17:30:00,         64,         66,         25,         48,         79,         67,         54,        782,         80,         62,         61,       1268,        180,        172,       1642,          0
      5115,04/26/2025,17:45:00,         64,         66,         26,         53,         79,         67,         54,        769,         80,         62,         60,       1269,        171,        166,       1597,          0
      5116,04/26/2025,18:00:00,         64,         66,         26,         53,         79,         67,         54,        751,         81,         62,         61,       1284,        174,        165,       1517,          0
      5117,04/26/2025,18:15:00,         64,         66,         26,         53,         79,         67,         54,        739,         80,         62,         61,       1244,        172,        162,       1552,          0
      5118,04/26/2025,18:30:00,         65,         66,         26,         53,         79,         67,         53,        721,         81,         62,         60,       1295,        147,        142,       1619,          0
      5119,04/26/2025,18:45:00,         65,         66,         26,         51,         79,         67,         54,        731,         80,         62,         61,       1242,        160,        155,       1566,          0
      5120,04/26/2025,19:00:00,         65,         66,         26,         50,         79,         67,         54,        736,         80,         62,         62,       1287,        153,        140,       1574,          0
      5121,04/26/2025,19:15:00,         65,         66,         26,         53,         79,         67,         53,        723,         80,         62,         60,       1267,        147,        150,       1597,          0
      5122,04/26/2025,19:30:00,         64,         66,         26,         53,         78,         66,         54,        728,         80,         62,         61,       1256,        174,        163,       1600,          0
      5123,04/26/2025,19:45:00,         64,         66,         26,         54,         78,         66,         54,        736,         80,         61,         60,       1252,        175,        176,       1619,          0
      5124,04/26/2025,20:00:00,         64,         66,         27,         55,         78,         66,         54,        725,         80,         61,         62,       1283,        175,        166,       1559,          0
      5125,04/26/2025,20:15:00,         63,         65,         26,         50,         78,         66,         55,        766,         78,         60,         60,       1242,        199,        193,       1610,          0
      5126,04/26/2025,20:30:00,         63,         65,         26,         52,         78,         66,         54,        746,         79,         61,         62,       1287,        186,        182,       1526,          0
      5127,04/26/2025,20:45:00,         64,         65,         26,         51,         78,         66,         55,        737,         79,         61,         61,       1256,        181,        176,       1562,          0
      5128,04/26/2025,21:00:00,         63,         65,         27,         55,         78,         66,         54,        733,         79,         61,         60,       1246,        181,        181,       1578,          0
      5129,04/26/2025,21:15:00,         63,         65,         26,         55,         78,         66,         55,        748,         79,         61,         59,       1221,        185,        177,       1595,          0
      5130,04/26/2025,21:30:00,         63,         65,         27,         56,         78,         66,         54,        742,         79,         61,         61,       1264,        180,        175,       1501,          0
      5131,04/26/2025,21:45:00,         63,         65,         26,         55,         78,         66,         54,        735,         79,         60,         61,       1264,        174,        165,       1507,          0
      5132,04/26/2025,22:00:00,         63,         65,         26,         53,         78,         66,         54,        728,         79,         60,         60,       1228,        172,        164,       1616,          0
      5133,04/26/2025,22:15:00,         63,         65,         26,         53,         78,         66,         55,        733,         79,         60,         60,       1234,        172,        167,       1555,          0
      5134,04/26/2025,22:30:00,         63,         65,         26,         53,         77,         66,         54,        725,         78,         60,         60,       1238,        176,        170,       1496,          0
      5135,04/26/2025,22:45:00,         63,         65,         27,         56,         78,         66,         54,        741,         78,         60,         60,       1227,        186,        182,       1544,          0
      5136,04/26/2025,23:00:00,         63,         65,         26,         55,         77,         65,         55,        733,         78,         60,         62,       1263,        186,        175,       1558,          0
      5137,04/26/2025,23:15:00,         63,         65,         27,         56,         77,         65,         55,        743,         78,         60,         61,       1239,        185,        181,       1508,          0
      5138,04/26/2025,23:30:00,         63,         65,         27,         55,         77,         65,         55,        737,         78,         60,         60,       1224,        197,        192,       1528,          0
      5139,04/26/2025,23:45:00,         63,         65,         27,         52,         78,         65,         54,        760,         78,         60,         61,       1241,        184,        178,       1563,          0
      5140,04/27/2025,00:00:00,         63,         65,         27,         53,         77,         65,         55,        757,         78,         60,         58,       1164,        198,        194,       1486,          0
      5141,04/27/2025,00:15:00,         63,         65,         26,         55,         77,         65,         55,        733,         78,         60,         60,       1220,        186,        181,       1564,          0
      5142,04/27/2025,00:30:00,         63,         65,         27,         56,         77,         65,         55,        726,         78,         60,         59,       1194,        186,        180,       1572,          0
      5143,04/27/2025,00:45:00,         63,         64,         27,         57,         76,         65,         55,        670,         77,         60,         59,       1111,        173,        168,       1370,          0
      5144,04/27/2025,01:00:00,         62,         64,         27,         57,         75,         65,         56,        631,         76,         60,         60,       1096,        159,        157,       1323,          0
      5145,04/27/2025,01:15:00,         63,         65,         27,         56,         77,         65,         55,        728,         78,         60,         60,       1230,        176,        176,       1513,          3
      5146,04/27/2025,01:30:00,         63,         65,         27,         55,         76,         65,         55,        706,         77,         60,         59,       1119,        189,        183,       1464,          0
      5147,04/27/2025,01:45:00,         63,         64,         27,         54,         74,         65,         55,        578,         75,         61,         60,        997,        153,        145,       1174,          0
      5148,04/27/2025,02:00:00,         63,         64,         27,         56,         74,         65,         56,        570,         75,         61,         60,        973,        154,        149,       1198,          0
      5149,04/27/2025,02:15:00,         62,         64,         27,         58,         76,         65,         55,        672,         77,         60,         60,       1121,        180,        171,       1365,          0
      5150,04/27/2025,02:30:00,         62,         64,         27,         56,         75,         65,         55,        649,         75,         60,         59,        996,        163,        158,       1228,          0
      5151,04/27/2025,02:45:00,         62,         64,         27,         55,         75,         65,         55,        627,         73,         61,         61,        886,        160,        155,       1094,          0
      5152,04/27/2025,03:00:00,         62,         64,         27,         56,         73,         65,         56,        534,         74,         61,         61,        880,        167,        156,       1066,          0
      5153,04/27/2025,03:15:00,         62,         64,         27,         56,         75,         65,         55,        634,         75,         60,         62,       1070,        199,        198,       1268,          0
      5154,04/27/2025,03:30:00,         62,         64,         28,         55,         74,         64,         56,        644,         74,         61,         61,        919,        190,        188,       1089,          0
      5155,04/27/2025,03:45:00,         62,         64,         28,         59,         73,         65,         55,        518,         72,         61,         61,        815,        158,        158,        966,          0
      5156,04/27/2025,04:00:00,         62,         64,         27,         59,         72,         64,         56,        475,         72,         61,         61,        772,        159,        164,        936,          0
      5157,04/27/2025,04:15:00,         62,         64,         28,         59,         73,         64,         56,        573,         73,         61,         60,        855,        173,        159,       1030,          0
      5158,04/27/2025,04:30:00,         62,         64,         28,         59,         74,         64,         56,        614,         74,         60,         61,        978,        197,        182,       1145,          0
      5159,04/27/2025,04:45:00,         62,         63,         28,         57,         72,         64,         57,        498,         72,         61,         62,        763,        183,        158,        881,          0
      5160,04/27/2025,05:00:00,         62,         64,         28,         59,         73,         64,         56,        546,         66,         61,         63,        373,        172,        170,        572,          0
      5161,04/27/2025,05:15:00,         61,         63,         28,         59,         73,         64,         56,        559,         72,         61,         61,        742,        178,        182,        854,          0
      5162,04/27/2025,05:30:00,         62,         63,         28,         58,         73,         64,         56,        581,         73,         61,         61,        840,        173,        164,        989,          0
      5163,04/27/2025,05:45:00,         61,         63,         28,         58,         73,         64,         56,        590,         72,         61,         61,        776,        177,        173,        910,          0
      5164,04/27/2025,06:00:00,         61,         63,         29,         59,         71,         64,         57,        478,         73,         61,         62,        806,        171,        171,        945,          0
      5165,04/27/2025,06:15:00,         61,         63,         29,         59,         73,         64,         57,        559,         72,         61,         61,        784,        187,        177,        960,          0
      5166,04/27/2025,06:30:00,         62,         64,         28,         59,         74,         64,         56,        648,         75,         60,         61,       1060,        220,        217,       1228,          0
      5167,04/27/2025,06:45:00,         62,         63,         28,         54,         74,         64,         56,        626,         74,         61,         63,        940,        203,        208,       1080,          0
      5168,04/27/2025,07:00:00,         62,         63,         28,         58,         73,         64,         56,        568,         74,         61,         61,        890,        195,        194,       1024,          0
      5169,04/27/2025,07:15:00,         62,         64,         28,         53,         76,         64,         56,        753,         77,         60,         61,       1206,        230,        220,       1423,          0
      5170,04/27/2025,07:30:00,         62,         64,         28,         56,         76,         64,         56,        724,         77,         60,         61,       1164,        220,        211,       1320,          0
      5171,04/27/2025,07:45:00,         62,         64,         27,         52,         77,         64,         56,        768,         78,         60,         61,       1224,        240,        231,       1455,          0
      5172,04/27/2025,08:00:00,         63,         64,         27,         52,         77,         65,         55,        758,         79,         61,         63,       1280,        223,        212,       1446,          0
      5173,04/27/2025,08:15:00,         63,         64,         28,         52,         77,         65,         55,        749,         79,         61,         60,       1207,        228,        226,       1484,          0
      5174,04/27/2025,08:30:00,         63,         64,         27,         51,         76,         65,         56,        697,         78,         62,         62,       1118,        214,        204,       1337,          0
      5175,04/27/2025,08:45:00,         63,         65,         27,         53,         77,         65,         55,        722,         79,         62,         63,       1261,        209,        218,       1462,          0
      5176,04/27/2025,09:00:00,         63,         65,         27,         52,         77,         65,         54,        736,         80,         62,         63,       1286,        218,        218,       1460,          0
      5177,04/27/2025,09:15:00,         63,         64,         28,         48,         73,         65,         56,        514,         73,         62,         60,        734,        178,        169,        835,          0
      5178,04/27/2025,09:30:00,         64,         65,         27,         43,         78,         66,         55,        784,         79,         61,         59,       1182,        234,        222,       1496,          0
      5179,04/27/2025,09:45:00,         63,         65,         26,         47,         78,         66,         55,        750,         80,         62,         61,       1248,        219,        210,       1467,          0
      5180,04/27/2025,10:00:00,         64,         65,         27,         49,         78,         66,         55,        748,         80,         62,         61,       1231,        211,        206,       1490,          0
      5181,04/27/2025,10:15:00,         64,         65,         27,         47,         78,         66,         55,        733,         79,         62,         62,       1210,        207,        194,       1383,          0
      5182,04/27/2025,10:30:00,         64,         66,         27,         47,         77,         66,         55,        697,         80,         63,         60,       1155,        195,        193,       1355,          0
      5183,04/27/2025,10:45:00,         64,         66,         27,         48,         77,         66,         54,        692,         79,         62,         63,       1208,        196,        191,       1472,          0
      5184,04/27/2025,11:00:00,         64,         66,         26,         48,         78,         66,         55,        728,         80,         63,         61,       1209,        199,        195,       1436,          0
      5185,04/27/2025,11:15:00,         64,         66,         27,         48,         79,         66,         55,        748,         81,         63,         62,       1285,        194,        192,       1552,          0
      5186,04/27/2025,11:30:00,         64,         66,         26,         46,         78,         66,         54,        754,         80,         62,         61,       1214,        198,        191,       1426,          0
      5187,04/27/2025,11:45:00,         64,         66,         26,         47,         78,         66,         55,        724,         80,         63,         62,       1202,        190,        185,       1501,          0
      5188,04/27/2025,12:00:00,         65,         66,         27,         47,         78,         67,         54,        731,         81,         63,         60,       1250,        187,        180,       1499,          0
      5189,04/27/2025,12:15:00,         64,         66,         26,         46,         78,         67,         54,        725,         80,         62,         62,       1270,        186,        178,       1568,          0
      5190,04/27/2025,12:30:00,         65,         66,         26,         48,         79,         67,         54,        747,         81,         63,         62,       1296,        191,        178,       1516,          0
      5191,04/27/2025,12:45:00,         65,         66,         26,         47,         79,         67,         54,        731,         80,         62,         60,       1158,        184,        175,       1448,          0
      5192,04/27/2025,13:00:00,         65,         67,         26,         48,         79,         67,         53,        724,         81,         63,         61,       1241,        171,        266,       1463,          0
      5193,04/27/2025,13:15:00,         65,         67,         26,         48,         79,         67,         54,        743,         82,         63,         61,       1269,        181,        171,       1525,          0
      5194,04/27/2025,13:30:00,         65,         67,         26,         46,         80,         67,         54,        758,         81,         63,         62,       1260,        179,        175,       1495,          0
      5195,04/27/2025,13:45:00,         65,         67,         26,         44,         80,         67,         53,        762,         81,         63,         61,       1277,        177,        168,       1602,          0
      5196,04/27/2025,14:00:00,         65,         67,         26,         48,         79,         67,         54,        725,         82,         63,         62,       1293,        176,        171,       1550,          0
      5197,04/27/2025,14:15:00,         65,         67,         25,         47,         80,         67,         54,        762,         82,         63,         60,       1260,        176,        172,       1565,          0
      5198,04/27/2025,14:30:00,         65,         67,         25,         47,         79,         67,         54,        735,         82,         63,         61,       1301,        169,        163,       1625,          0
      5199,04/27/2025,14:45:00,         65,         67,         25,         48,         79,         68,         53,        711,         82,         63,         63,       1341,        164,        159,       1667,          0
      5200,04/27/2025,15:00:00,         65,         67,         25,         46,         79,         68,         54,        715,         82,         63,         61,       1302,        164,        163,       1591,          0
      5201,04/27/2025,15:15:00,         65,         67,         26,         45,         79,         68,         53,        707,         82,         63,         61,       1295,        163,        159,       1585,          0
      5202,04/27/2025,15:30:00,         65,         67,         26,         46,         79,         68,         53,        711,         82,         63,         61,       1246,        154,        153,       1605,          0
      5203,04/27/2025,15:45:00,         66,         67,         25,         46,         79,         68,         54,        703,         82,         63,         61,       1297,        155,        152,       1623,          0
      5204,04/27/2025,16:00:00,         65,         67,         26,         47,         79,         68,         54,        722,         82,         64,         60,       1251,        152,        151,       1598,          0
      5205,04/27/2025,16:15:00,         66,         67,         25,         47,         80,         68,         53,        719,         82,         63,         59,       1246,        158,        145,       1614,          0
