Record;Date;UTC Time;LIEB_Tc;LIEB_Tf;LIEB_Q;LIEB_P;JEN1_Tc;JEN1_Tf;JEN1_Q;JEN1_P;JEN2_Tc;JEN2_Tf;JEN2_Q;JEN2_P;HX1_P;HX2_P;Sech_P;Dig_P
1230;03/17/2025;06:00:00;73;65;28;254;74;65;56;579;75;61;58;870;273;285;1137;0
1231;03/17/2025;06:15:00;73;64;28;267;76;65;56;690;76;62;58;907;283;299;1155;0
1232;03/17/2025;06:30:00;75;65;28;293;76;66;56;625;79;64;58;1007;347;324;1284;0
1233;03/17/2025;06:45:00;71;62;28;259;73;63;56;610;76;64;58;772;326;347;838;0
1234;03/17/2025;07:00:00;71;64;28;250;75;64;56;687;76;62;58;906;348;342;1127;0
1235;03/17/2025;07:15:00;71;64;29;251;74;64;56;642;74;62;57;814;319;310;1048;0
1236;03/17/2025;07:30:00;71;63;28;254;73;64;56;602;74;62;58;803;316;297;1002;0
1237;03/17/2025;07:45:00;72;64;28;257;75;64;57;704;76;62;58;932;327;321;1089;0
1238;03/17/2025;08:00:00;73;64;28;277;75;64;56;653;76;61;58;951;365;344;1228;0
1239;03/17/2025;08:15:00;71;63;28;252;74;64;56;648;75;62;58;847;324;328;1097;0
1240;03/17/2025;08:30:00;71;63;28;257;74;64;57;650;75;62;58;854;336;328;1039;0
741;03-12-25;03:45:00;66;59;31;250;71;60;60;734;86;59;25;764;228;236;1229;0
742;03-12-25;04:00:00;67;59;31;257;70;60;61;707;86;59;24;737;226;222;1233;0
743;03-12-25;04:15:00;66;59;31;251;70;60;60;665;86;59;25;738;226;221;1170;0
744;03-12-25;04:30:00;67;60;31;266;69;60;60;641;85;60;25;721;220;218;1185;0
745;03-12-25;04:45:00;59;60;31;27;70;60;60;645;86;60;24;677;169;163;954;0
746;03-12-25;05:00:00;59;60;31;32;70;60;61;680;86;60;25;726;175;175;944;0
747;03-12-25;05:15:00;67;59;31;268;73;59;61;938;91;58;25;917;260;255;1577;0
748;03-12-25;05:30:00;67;59;31;305;73;59;60;963;91;58;25;925;276;280;1584;0
749;03-12-25;05:45:00;67;58;31;290;73;59;61;962;91;58;25;915;290;284;1625;0
750;03-12-25;06:00:00;67;58;32;300;73;59;60;953;91;58;24;885;291;292;1521;0
751;03-12-25;06:15:00;66;58;30;279;73;59;61;968;91;58;24;892;314;305;1591;0
752;03-12-25;06:30:00;66;58;31;277;72;59;61;960;91;58;24;885;292;292;1508;0
753;03-12-25;06:45:00;66;58;30;275;72;59;60;952;91;58;25;913;294;296;1563;0
754;03-12-25;07:00:00;66;58;30;271;73;59;60;954;91;58;25;910;294;298;1525;0
755;03-12-25;07:15:00;66;58;31;289;73;59;60;967;91;58;25;907;295;294;1535;0
756;03-12-25;07:30:00;67;58;31;293;59;59;59;76;92;61;25;862;151;145;898;0
757;03-12-25;07:45:00;70;58;31;432;59;59;60;0;92;60;26;931;163;159;1015;0
758;03-12-25;08:00:00;70;58;31;418;59;59;61;3;92;60;25;904;161;161;977;0
759;03-12-25;08:15:00;71;59;31;428;60;60;60;0;92;62;24;837;161;178;935;0
760;03-12-25;08:30:00;71;59;31;417;59;59;60;1;92;62;24;823;186;182;918;0
761;03-12-25;08:45:00;71;59;31;414;60;60;60;0;92;62;24;832;192;187;915;0
762;03-12-25;09:00:00;69;55;27;433;55;55;56;8;92;46;10;511;170;179;978;0
763;03-12-25;09:15:00;76;60;22;414;60;60;49;8;73;53;52;1200;361;348;817;0
764;03-12-25;09:30:00;76;59;23;426;59;60;50;11;74;52;52;1242;370;323;920;0
765;03-12-25;09:45:00;76;59;22;425;59;60;50;11;73;52;52;1213;367;354;858;0
766;03-12-25;10:00:00;77;58;22;468;58;58;50;0;50;50;52;9;350;264;79;0
767;03-12-25;10:15:00;73;56;22;449;56;56;49;9;51;51;52;3;192;186;116;0
768;03-12-25;10:30:00;73;55;22;447;55;56;50;11;50;49;52;6;179;168;109;0
769;03-12-25;10:45:00;73;56;22;443;56;56;50;12;50;50;52;3;172;167;98;0
770;03-12-25;11:00:00;73;56;22;449;56;56;50;11;61;50;52;479;174;161;125;0
771;03-12-25;11:15:00;78;60;23;451;60;61;50;15;69;49;51;1170;361;340;763;0
772;03-12-25;11:30:00;78;60;22;439;61;61;50;19;74;53;52;1246;370;366;973;0
773;03-12-25;11:45:00;77;60;22;441;60;61;50;17;74;54;50;1186;372;358;919;0
774;03-12-25;12:00:00;77;60;22;436;60;60;49;15;74;53;51;1224;376;366;891;0
775;03-12-25;12:15:00;73;58;23;388;58;59;50;72;74;54;52;1139;300;298;794;0
776;03-12-25;12:30:00;74;63;23;290;74;64;50;582;71;54;51;949;544;519;789;0
777;03-12-25;12:45:00;78;64;22;347;75;65;50;562;75;55;52;1181;572;565;950;0
778;03-12-25;13:00:00;78;65;22;332;75;65;50;555;74;55;51;1117;567;567;960;0
779;03-12-25;13:15:00;77;66;22;293;75;66;49;470;77;59;52;1028;517;515;780;0
