Record;Date;UTC Time;LIEB_Tc;LIEB_Tf;LIEB_Q;LIEB_P;JEN1_Tc;JEN1_Tf;JEN1_Q;JEN1_P;JEN2_Tc;JEN2_Tf;JEN2_Q;JEN2_P;HX1_P;HX2_P;Sech_P;Dig_P
501;07/13/2025;18:00:00;73;75;24;49;86;75;51;624;86;67;58;1253;57;53;1646;0
502;07/13/2025;18:15:00;73;75;24;52;86;76;51;618;88;68;57;1315;56;52;1765;0
503;07/13/2025;18:30:00;73;75;24;52;86;75;52;634;87;67;59;1327;59;55;1752;0
504;07/13/2025;18:45:00;72;74;24;53;85;74;51;649;86;66;59;1341;50;47;1759;0
505;07/13/2025;19:00:00;72;74;24;51;85;74;51;649;85;65;59;1343;49;44;1781;0
506;07/13/2025;19:15:00;71;73;24;51;84;74;51;636;85;65;58;1299;58;54;1729;0
507;07/13/2025;19:30:00;71;73;24;52;85;74;51;641;85;65;57;1286;59;60;1797;0
508;07/13/2025;19:45:00;71;73;24;56;85;74;51;641;86;65;58;1327;54;50;1786;0
509;07/13/2025;20:00:00;71;73;24;54;85;74;52;672;85;65;59;1349;63;59;1840;0
510;07/13/2025;20:15:00;71;73;23;51;84;73;51;660;84;65;59;1299;67;62;1775;0
511;07/13/2025;20:30:00;70;72;24;53;84;73;51;640;84;64;59;1295;55;48;1708;0
512;07/13/2025;20:45:00;70;72;24;53;84;73;52;657;84;64;59;1329;52;47;1764;0
513;07/13/2025;21:00:00;70;72;23;53;84;73;51;683;84;64;58;1338;60;56;1739;0
514;07/13/2025;21:15:00;70;72;24;55;84;72;51;694;84;64;57;1339;73;68;1808;0
515;07/13/2025;21:30:00;69;71;24;56;84;72;52;715;84;63;58;1348;75;70;1874;0
516;07/13/2025;21:45:00;69;71;24;57;84;72;52;714;83;63;57;1309;70;65;1828;0
517;07/13/2025;22:00:00;69;71;24;57;84;72;51;707;83;62;58;1354;62;57;1882;0
518;07/13/2025;22:15:00;69;71;24;55;83;71;51;711;82;61;58;1371;61;57;1903;0
519;07/13/2025;22:30:00;68;70;24;55;83;71;52;713;82;62;59;1373;61;58;1836;0
