Record;Date;UTC Time;LIEB_Tc;LIEB_Tf;LIEB_Q;LIEB_P;JEN1_Tc;JEN1_Tf;JEN1_Q;JEN1_P;JEN2_Tc;JEN2_Tf;JEN2_Q;JEN2_P;HX1_P;HX2_P;Sech_P;Dig_P
4001;04/15/2025;03:15:00;76;67;26;272;74;67;54;426;77;62;60;1037;130;133;1464;0
4002;04/15/2025;03:30:00;77;67;26;308;76;67;53;505;79;62;58;1120;166;160;1591;0
4003;04/15/2025;03:45:00;75;66;26;260;74;67;54;421;76;62;60;981;137;137;1319;0
4004;04/15/2025;04:00:00;75;66;26;251;73;67;54;393;76;62;60;958;146;136;1312;0
4005;04/15/2025;04:15:00;75;66;26;255;74;67;54;442;76;62;60;937;155;152;1315;0
4006;04/15/2025;04:30:00;76;66;26;296;75;67;54;477;78;62;59;1062;160;163;1491;0
4007;04/15/2025;04:45:00;75;66;26;261;74;67;54;450;76;62;59;963;166;161;1396;0
4008;04/15/2025;05:00:00;75;66;27;257;73;67;54;397;75;62;59;857;151;153;1220;0
3509;04-10-25;00:15:00;79;63;7;140;76;65;57;726;76;59;61;1217;191;189;1687;0
3510;04-10-25;00:30:00;79;63;7;136;75;65;57;646;76;59;62;1238;186;198;1663;0
3511;04-10-25;00:45:00;79;63;7;133;75;65;56;667;76;59;62;1244;209;180;1592;0
3512;04-10-25;01:00:00;79;63;7;136;75;65;57;654;76;59;63;1258;205;191;1638;0
3513;04-10-25;01:15:00;79;63;8;139;76;65;56;728;76;59;63;1250;198;193;1636;0
3514;04-10-25;01:30:00;79;63;8;146;75;65;57;643;76;59;62;1223;216;193;1582;0
3515;04-10-25;01:45:00;79;63;7;133;76;65;57;712;76;59;63;1269;184;190;1645;0
3516;04-10-25;02:00:00;79;63;7;129;76;65;57;719;76;59;62;1238;191;185;1582;0
3517;04-10-25;02:15:00;79;63;8;138;75;65;57;620;76;59;64;1196;195;205;1490;0
3518;04-10-25;02:30:00;79;63;7;139;75;65;57;646;76;59;63;1250;185;179;1611;0
3519;04-10-25;02:45:00;79;63;8;146;75;65;57;618;76;59;62;1174;203;190;1575;0
3520;04-10-25;03:00:00;78;63;7;132;75;65;57;624;76;59;61;1156;185;183;1586;0
3521;04-10-25;03:15:00;79;63;8;148;75;65;57;611;76;59;63;1181;206;203;1543;0
3522;04-10-25;03:30:00;78;63;8;151;75;65;57;679;76;59;60;1120;224;224;1529;0
3523;04-10-25;03:45:00;79;63;8;144;75;65;57;661;76;60;63;1155;204;207;1517;0
3524;04-10-25;04:00:00;79;63;8;140;75;65;58;626;76;59;62;1156;222;220;1477;0
3525;04-10-25;04:15:00;79;63;8;148;75;65;57;613;76;59;62;1168;216;206;1505;0
3526;04-10-25;04:30:00;79;63;9;156;76;65;57;702;75;59;63;1138;223;220;1445;0
3527;04-10-25;04:45:41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3528;04-10-25;05:00:00;57;60;2;6;64;64;55;19;72;63;5;46;31;25;0;0
3529;04-10-25;05:15:00;56;58;17;42;72;60;61;843;92;57;31;1182;124;127;1626;0
3530;04-10-25;05:30:00;56;59;16;40;73;60;61;955;91;56;28;1127;122;122;1771;0
3531;04-10-25;05:45:00;57;59;17;42;74;60;61;962;91;56;29;1139;117;111;1723;0
3532;04-10-25;06:00:00;57;60;17;52;74;61;62;903;92;60;29;1039;106;106;1594;0
3533;04-10-25;06:15:00;57;59;17;40;74;60;62;976;91;56;29;1127;111;114;1811;0
3534;04-10-25;06:30:00;76;59;17;311;74;61;62;925;59;60;28;-2;148;204;663;0
3535;04-10-25;06:45:00;81;61;17;400;73;62;61;799;61;61;28;0;251;269;703;0
3536;04-10-25;07:00:00;81;60;17;402;74;61;61;880;61;61;28;0;285;268;784;0
3537;04-10-25;07:15:00;81;61;17;400;74;62;62;853;61;61;28;-2;263;249;723;0
3538;04-10-25;07:30:00;81;60;17;407;74;61;62;918;61;61;28;3;281;277;781;0
3539;04-10-25;07:45:00;81;60;17;411;74;61;62;893;61;61;27;-3;273;269;762;0
3540;04-10-25;08:00:00;81;60;17;403;73;61;62;854;61;61;28;3;292;271;766;0
3541;04-10-25;08:15:00;81;60;17;402;74;61;62;911;61;61;28;-1;273;278;732;0
3542;04-10-25;08:30:00;82;61;17;410;74;62;61;839;61;61;28;0;282;263;692;0
3543;04-10-25;08:45:00;82;61;17;401;74;62;62;893;61;61;28;-1;263;268;751;0
3544;04-10-25;09:00:00;82;61;17;418;74;62;62;881;61;61;28;-3;270;278;708;0
3545;04-10-25;09:15:00;82;61;17;409;74;62;62;888;61;61;28;0;277;282;726;0
3546;04-10-25;09:30:00;82;61;17;408;73;62;61;813;61;61;29;0;282;278;701;0
3547;04-10-25;09:45:00;82;63;17;355;77;66;61;708;67;68;28;-10;285;268;355;0
3548;04-10-25;10:00:00;82;61;17;401;74;62;62;865;61;61;28;0;264;250;727;0
3549;04-10-25;10:15:00;82;61;17;409;75;62;62;883;61;61;29;1;257;258;756;0
