Record,Date,UTC Time,LIEB_Tc,LIEB_Tf,LIEB_Q,LIEB_P,JEN1_Tc,JEN1_Tf,JEN1_Q,JEN1_P,JEN2_Tc,JEN2_Tf,JEN2_Q,JEN2_P,HX1_P,HX2_P,Sech_P,Dig_P
     11548,07/02/2025,18:00:00,         69,         70,         24,         42,         82,         71,         52,        637,         80,         63,         58,       1108,         68,         62,       1512,          0
     11549,07/02/2025,18:15:00,         68,         70,         24,         44,         81,         70,         51,        631,         79,         62,         58,       1102,         61,         57,       1562,          0
     11550,07/02/2025,18:30:00,         68,         69,         24,         41,         80,         70,         52,        633,         78,         61,         57,       1093,         56,         53,       1478,          0
     11551,07/02/2025,18:45:00,         67,         68,         24,         40,         80,         69,         52,        635,         78,         61,         59,       1113,         65,         59,       1504,          0
     11552,07/02/2025,19:00:00,         67,         68,         24,         41,         79,         69,         52,        620,         77,         61,         58,       1084,         56,         53,       1524,          0
     11553,07/02/2025,19:15:00,         67,         69,         24,         45,         80,         69,         52,        619,         78,         61,         57,       1064,         55,         52,       1473,          0
     11554,07/02/2025,19:30:00,         67,         68,         24,         45,         79,         69,         52,        622,         77,         61,         58,       1092,         61,         56,       1505,          0
     11555,07/02/2025,19:45:00,         67,         68,         24,         45,         79,         69,         52,        618,         77,         61,         57,       1073,         53,         50,       1509,          0
     11556,07/02/2025,20:00:00,         66,         68,         24,         44,         79,         69,         52,        624,         77,         60,         58,       1093,         59,         54,       1510,          0
     11557,07/02/2025,20:15:00,         66,         68,         24,         44,         79,         69,         52,        612,         77,         61,         60,       1117,         52,         49,       1437,          0
     11558,07/02/2025,20:30:00,         67,         68,         24,         45,         80,         69,         52,        620,         77,         61,         59,       1103,         47,         43,       1514,          0
     11559,07/02/2025,20:45:00,         67,         69,         24,         45,         80,         69,         52,        609,         78,         61,         57,       1072,         44,         40,       1479,          0
     11560,07/02/2025,21:00:00,         67,         69,         24,         47,         80,         69,         51,        592,         77,         61,         59,       1110,         44,         39,       1487,          0
     11561,07/02/2025,21:15:00,         67,         68,         24,         49,         79,         69,         52,        602,         77,         61,         58,       1090,         47,         41,       1497,          0
     11562,07/02/2025,21:30:00,         67,         69,         24,         49,         80,         70,         51,        589,         80,         62,         59,       1160,         64,         67,       1555,          0
     11563,07/02/2025,21:45:00,         67,         69,         24,         49,         79,         69,         52,        591,         79,         62,         58,       1121,         70,         63,       1522,          0
     11564,07/02/2025,22:00:00,         67,         69,         25,         49,         79,         69,         51,        583,         80,         62,         59,       1160,         70,         68,       1485,          0
     11565,07/02/2025,22:15:00,         67,         69,         25,         47,         79,         69,         52,        591,         79,         62,         59,       1149,         70,         68,       1506,          0
     11566,07/02/2025,22:30:00,         67,         68,         24,         48,         79,         69,         52,        590,         79,         62,         57,       1121,         70,         66,       1421,          0
     11567,07/02/2025,22:45:00,         66,         68,         24,         48,         79,         69,         52,        595,         79,         62,         59,       1157,         72,         69,       1481,          0
     11568,07/02/2025,23:00:00,         66,         68,         24,         51,         79,         69,         52,        591,         79,         62,         58,       1129,         69,         67,       1450,          0
     11569,07/02/2025,23:15:00,         66,         68,         25,         50,         79,         69,         52,        598,         79,         62,         58,       1122,         67,         65,       1492,          0
     11570,07/02/2025,23:30:00,         66,         68,         25,         51,         79,         69,         52,        587,         79,         61,         58,       1134,         69,         61,       1548,          0
     11571,07/02/2025,23:45:00,         66,         68,         24,         48,         78,         69,         52,        586,         79,         61,         60,       1156,         75,         72,       1440,          0
     11572,07/03/2025,00:00:00,         66,         68,         24,         49,         79,         69,         52,        579,         78,         61,         59,       1138,         64,         60,       1526,          0
     11573,07/03/2025,00:15:00,         66,         68,         25,         50,         78,         69,         52,        582,         78,         61,         57,       1088,         83,         57,       1454,          0
     11574,07/03/2025,00:30:00,         66,         68,         25,         51,         78,         68,         52,        580,         78,         61,         58,       1102,         62,         60,       1447,          0
     11575,07/03/2025,00:45:00,         66,         68,         24,         51,         78,         68,         52,        585,         78,         61,         59,       1139,         66,         62,       1442,          0
     11576,07/03/2025,01:00:00,         66,         67,         25,         51,         78,         68,         51,        564,         78,         61,         57,       1083,         75,         70,       1418,          0
     11577,07/03/2025,01:15:00,         66,         68,         24,         49,         78,         68,         52,        578,         78,         61,         59,       1131,         69,         64,       1434,          0
     11578,07/03/2025,01:30:00,         66,         67,         25,         49,         78,         68,         52,        579,         78,         61,         58,       1102,         75,         71,       1380,          0
     11579,07/03/2025,01:45:00,         66,         67,         25,         49,         78,         68,         52,        575,         78,         61,         59,       1136,         79,         75,       1476,          0
     11580,07/03/2025,02:00:00,         65,         67,         25,         52,         78,         68,         52,        576,         78,         61,         59,       1127,         89,         84,       1417,          0
     11581,07/03/2025,02:15:00,         65,         67,         25,         52,         78,         68,         52,        575,         78,         61,         58,       1100,         82,         78,       1422,          0
     11582,07/03/2025,02:30:00,         65,         67,         25,         51,         77,         68,         52,        574,         78,         61,         59,       1122,         97,         93,       1439,          0
     11583,07/03/2025,02:45:00,         65,         67,         25,         51,         77,         68,         52,        570,         78,         61,         57,       1089,         91,         88,       1367,          0
     11584,07/03/2025,03:00:00,         66,         67,         25,         53,         77,         68,         53,        548,         78,         61,         60,       1104,         78,         70,       1354,          0
     11585,07/03/2025,03:15:00,         65,         67,         26,         52,         77,         68,         52,        525,         77,         61,         59,       1060,         78,         72,       1298,          0
     11586,07/03/2025,03:30:00,         65,         67,         25,         51,         76,         68,         52,        494,         77,         61,         58,       1003,         69,         65,       1284,          0
     11587,07/03/2025,03:45:00,         65,         67,         25,         52,         75,         67,         53,        475,         76,         61,         58,        956,         82,         66,       1203,          0
     11588,07/03/2025,04:00:00,         65,         67,         25,         53,         75,         68,         53,        450,         75,         62,         59,        916,         65,         60,       1156,          0
     11589,07/03/2025,04:15:00,         65,         67,         25,         53,         74,         68,         53,        413,         75,         62,         61,        916,         55,         51,       1115,          0
     11590,07/03/2025,04:30:00,         65,         67,         26,         54,         75,         68,         53,        422,         75,         62,         60,        934,         47,         41,       1119,          0
     11591,07/03/2025,04:45:00,         65,         67,         25,         50,         74,         68,         53,        373,         74,         62,         59,        830,         42,         38,       1055,          0
     11592,07/03/2025,05:00:00,         65,         67,         25,         50,         74,         68,         52,        375,         74,         62,         60,        842,         45,         41,       1059,          0
     11593,07/03/2025,05:15:00,         66,         67,         26,         52,         75,         68,         53,        393,         76,         64,         59,        865,         81,         74,       1043,          0
     11594,07/03/2025,05:30:00,         66,         68,         25,         54,         75,         68,         53,        391,         77,         64,         58,        879,         62,         62,       1106,          0
     11595,07/03/2025,05:45:00,         66,         68,         25,         54,         75,         68,         53,        430,         77,         64,         60,        937,         69,         65,       1094,          0
     11596,07/03/2025,06:00:00,         66,         68,         25,         51,         76,         68,         53,        441,         77,         63,         58,        916,         80,         76,       1161,          0
     11597,07/03/2025,06:15:00,         66,         68,         25,         52,         78,         68,         53,        562,         80,         63,         60,       1127,        102,        100,       1334,          0
     11598,07/03/2025,06:30:00,         66,         68,         25,         49,         78,         68,         53,        565,         79,         63,         60,       1095,        117,        110,       1284,          0
     11599,07/03/2025,06:45:00,         65,         67,         25,         50,         76,         68,         53,        515,         78,         63,         58,        991,        110,        109,       1227,          0
     11600,07/03/2025,07:00:00,         65,         67,         25,         51,         76,         68,         53,        508,         78,         63,         57,        967,        110,        107,       1204,          0
     11601,07/03/2025,07:15:00,         66,         67,         25,         51,         77,         68,         53,        543,         79,         63,         60,       1057,        114,        107,       1285,          0
     11602,07/03/2025,07:30:00,         65,         67,         25,         48,         77,         68,         53,        561,         78,         62,         59,       1088,        128,        119,       1437,          0
     11603,07/03/2025,07:45:00,         65,         67,         25,         49,         76,         67,         54,        529,         77,         62,         60,       1023,        107,        101,       1231,          0
     11604,07/03/2025,08:00:00,         65,         67,         25,         49,         77,         67,         53,        594,         78,         62,         60,       1139,        119,        115,       1383,          0
     11605,07/03/2025,08:15:00,         65,         67,         25,         47,         77,         67,         53,        556,         77,         62,         60,       1029,        113,        107,       1270,          0
     11606,07/03/2025,08:30:00,         65,         67,         26,         45,         77,         67,         53,        554,         77,         61,         59,       1029,        109,        107,       1270,          0
     11607,07/03/2025,08:45:00,         65,         67,         25,         51,         76,         68,         53,        515,         78,         62,         60,       1048,         91,         86,       1304,          0
     11608,07/03/2025,09:00:00,         66,         67,         25,         50,         76,         68,         53,        507,         78,         63,         60,        994,         94,         90,       1209,          0
     11609,07/03/2025,09:15:00,         66,         68,         25,         50,         78,         68,         53,        574,         79,         63,         60,       1130,        101,        103,       1378,          0
     11610,07/03/2025,09:30:00,         66,         68,         25,         46,         78,         68,         52,        591,         79,         63,         59,       1077,        105,        105,       1301,          0
     11611,07/03/2025,09:45:00,         66,         68,         26,         48,         77,         68,         52,        552,         79,         63,         60,       1069,        113,        108,       1304,          0
     11612,07/03/2025,10:00:00,         66,         67,         25,         45,         77,         68,         53,        533,         78,         63,         61,       1034,        107,        105,       1240,          0
     11613,07/03/2025,10:15:00,         66,         68,         25,         47,         78,         68,         52,        569,         80,         63,         59,       1093,        105,         97,       1290,          0
     11614,07/03/2025,10:30:00,         66,         68,         25,         47,         79,         68,         52,        607,         80,         63,         59,       1136,        117,        110,       1450,          0
     11615,07/03/2025,10:45:00,         66,         68,         25,         46,         79,         68,         52,        608,         79,         63,         60,       1125,        106,        102,       1333,          0
     11616,07/03/2025,11:00:00,         66,         68,         25,         46,         79,         69,         53,        614,         80,         63,         57,       1092,        110,        105,       1437,          0
     11617,07/03/2025,11:15:00,         66,         68,         25,         46,         78,         68,         53,        621,         80,         62,         59,       1136,        104,        103,       1471,          0
     11618,07/03/2025,11:30:00,         66,         68,         24,         42,         79,         68,         53,        626,         80,         63,         60,       1147,        113,        110,       1410,          0
     11619,07/03/2025,11:45:00,         66,         68,         25,         44,         78,         68,         53,        581,         78,         62,         60,       1096,        103,         97,       1422,          0
     11620,07/03/2025,12:00:00,         66,         68,         24,         44,         78,         68,         53,        573,         78,         62,         59,       1066,         96,         93,       1357,          0
     11621,07/03/2025,12:15:00,         66,         68,         25,         47,         79,         69,         52,        619,         79,         62,         59,       1138,         99,         98,       1467,          0
     11622,07/03/2025,12:30:00,         66,         68,         24,         44,         79,         69,         53,        633,         79,         63,         60,       1127,        102,         97,       1391,          0
     11623,07/03/2025,12:45:00,         66,         68,         24,         44,         79,         69,         53,        622,         79,         63,         59,       1113,        106,        104,       1476,          0
     11624,07/03/2025,13:00:00,         66,         68,         25,         43,         79,         69,         53,        619,         80,         63,         58,       1092,        112,        106,       1406,          0
     11625,07/03/2025,13:15:00,         67,         68,         24,         44,         79,         69,         52,        599,         79,         62,         59,       1138,         93,         88,       1447,          0
     11626,07/03/2025,13:30:00,         67,         69,         24,         43,         80,         69,         52,        622,         80,         63,         58,       1083,         93,         91,       1425,          0
     11627,07/03/2025,13:45:00,         67,         69,         24,         46,         80,         69,         52,        619,         80,         64,         58,       1101,         95,         90,       1424,          0
     11628,07/03/2025,14:00:00,         67,         69,         24,         45,         79,         69,         52,        578,         80,         64,         59,       1089,         90,         85,       1445,          0
     11629,07/03/2025,14:15:00,         67,         69,         24,         46,         79,         69,         52,        583,         80,         64,         58,       1080,         92,         87,       1348,          0
     11630,07/03/2025,14:30:00,         67,         69,         24,         45,         80,         70,         52,        595,         80,         64,         58,       1086,         93,         89,       1402,          0
     11631,07/03/2025,14:45:00,         67,         69,         24,         43,         78,         69,         52,        548,         79,         63,         57,       1020,         85,         80,       1325,          0
     11632,07/03/2025,15:00:00,         67,         69,         24,         44,         78,         69,         52,        549,         79,         64,         57,       1001,         85,         82,       1311,          0
     11633,07/03/2025,15:15:00,         67,         69,         24,         45,         78,         69,         52,        542,         79,         64,         58,       1026,         86,         79,       1303,          0
     11634,07/03/2025,15:30:00,         67,         69,         25,         47,         81,         69,         52,        710,         80,         63,         58,       1130,        107,        104,       1527,          0
     11635,07/03/2025,15:45:00,         67,         69,         24,         45,         82,         70,         52,        735,         80,         63,         59,       1142,        116,        113,       1553,          0
     11636,07/03/2025,16:00:00,         67,         69,         24,         47,         82,         70,         52,        740,         80,         63,         59,       1146,        117,        113,       1561,          0
     11637,07/03/2025,16:15:00,         67,         69,         24,         47,         82,         70,         52,        733,         80,         63,         58,       1114,        111,        109,       1475,          0
     11638,07/03/2025,16:30:00,         67,         69,         24,         47,         82,         70,         52,        738,         80,         63,         58,       1136,        112,        108,       1573,          0
     11639,07/03/2025,16:45:00,         67,         69,         24,         43,         82,         70,         52,        736,         80,         63,         59,       1136,        108,        107,       1539,          0
     11640,07/03/2025,17:00:00,         67,         69,         24,         44,         82,         70,         51,        727,         80,         63,         59,       1139,        111,        105,       1542,          0
     11641,07/03/2025,17:15:00,         67,         69,         24,         47,         82,         69,         52,        739,         80,         63,         59,       1142,        112,        103,       1577,          0
     11642,07/03/2025,17:30:00,         67,         69,         24,         45,         82,         70,         51,        728,         80,         63,         59,       1146,        115,        107,       1543,          0
     11643,07/03/2025,17:45:00,         67,         69,         24,         46,         82,         70,         52,        736,         80,         63,         58,       1128,        116,        114,       1511,          0
     11644,07/03/2025,18:00:00,         67,         69,         24,         47,         82,         69,         52,        737,         80,         63,         59,       1152,        120,        114,       1556,          0
     11645,07/03/2025,18:15:00,         67,         69,         24,         46,         82,         70,         52,        741,         80,         63,         57,       1125,        106,        106,       1540,          0
     11646,07/03/2025,18:30:00,         67,         69,         24,         47,         82,         70,         52,        735,         80,         63,         57,       1114,         98,         95,       1577,          0
     11647,07/03/2025,18:45:00,         68,         69,         24,         48,         82,         70,         52,        719,         80,         62,         59,       1161,         93,         87,       1625,          0
     11648,07/03/2025,19:00:00,         68,         69,         24,         49,         82,         70,         52,        719,         80,         62,         59,       1169,         86,         85,       1626,          0
     11649,07/03/2025,19:15:00,         67,         69,         24,         50,         82,         70,         52,        731,         80,         62,         58,       1141,         95,         90,       1592,          0
     11650,07/03/2025,19:30:00,         67,         69,         25,         50,         82,         69,         52,        737,         79,         62,         59,       1169,        101,        100,       1614,          0
     11651,07/03/2025,19:45:00,         67,         69,         24,         48,         82,         69,         52,        737,         79,         62,         58,       1153,         98,         94,       1596,          0
     11652,07/03/2025,20:00:00,         67,         69,         24,         48,         82,         69,         52,        732,         79,         61,         59,       1174,         86,         84,       1664,          0
     11653,07/03/2025,20:15:00,         67,         69,         24,         47,         82,         69,         52,        744,         79,         61,         59,       1188,         90,         86,       1616,          0
     11654,07/03/2025,20:30:00,         67,         68,         24,         50,         82,         69,         51,        735,         79,         61,         58,       1171,         85,         79,       1698,          0
     11655,07/03/2025,20:45:00,         66,         68,         24,         52,         81,         69,         52,        745,         79,         61,         58,       1190,         96,         89,       1635,          0
     11656,07/03/2025,21:00:00,         66,         68,         24,         52,         82,         69,         52,        739,         79,         61,         58,       1186,         85,         82,       1621,          0
     11657,07/03/2025,21:15:00,         66,         68,         24,         51,         81,         69,         52,        739,         79,         61,         59,       1196,         87,         87,       1691,          0
     11658,07/03/2025,21:30:00,         66,         68,         24,         50,         81,         69,         52,        740,         79,         61,         58,       1184,         86,         83,       1652,          0
     11659,07/03/2025,21:45:00,         66,         68,         24,         51,         82,         69,         51,        735,         79,         61,         58,       1183,         86,         79,       1683,          0
     11660,07/03/2025,22:00:00,         66,         68,         24,         49,         82,         69,         51,        732,         79,         61,         59,       1184,         89,         80,       1552,          0
     11661,07/03/2025,22:15:00,         66,         68,         24,         52,         82,         69,         51,        734,         79,         61,         58,       1170,         85,         80,       1629,          0
     11662,07/03/2025,22:30:00,         66,         68,         25,         54,         82,         69,         52,        737,         79,         61,         60,       1212,         85,         82,       1671,          0
     11663,07/03/2025,22:45:00,         66,         68,         23,         49,         81,         69,         51,        727,         79,         61,         59,       1199,         88,         85,       1643,          0
     11664,07/03/2025,23:00:00,         66,         68,         24,         50,         82,         69,         52,        746,         79,         61,         58,       1167,         89,         86,       1709,          0
     11665,07/03/2025,23:15:00,         66,         68,         24,         51,         82,         69,         51,        730,         79,         61,         59,       1190,         87,         84,       1659,          0
     11666,07/03/2025,23:30:00,         66,         68,         24,         51,         81,         69,         51,        731,         79,         61,         58,       1174,         89,         83,       1568,          0
     11667,07/03/2025,23:45:00,         66,         68,         24,         53,         81,         69,         52,        738,         78,         61,         56,       1136,         91,         89,       1619,          0
     11668,07/04/2025,00:00:00,         66,         68,         24,         53,         81,         69,         51,        735,         78,         61,         57,       1139,         94,         92,       1568,          0
     11669,07/04/2025,00:15:00,         66,         68,         24,         55,         81,         69,         52,        739,         78,         60,         58,       1163,         87,         82,       1617,          0
     11670,07/04/2025,00:30:00,         66,         68,         24,         53,         81,         69,         52,        741,         78,         60,         56,       1120,         89,         84,       1593,          0
     11671,07/04/2025,00:45:00,         66,         68,         24,         51,         81,         68,         52,        749,         78,         60,         59,       1183,         90,         88,       1652,          0
     11672,07/04/2025,01:00:00,         66,         68,         24,         50,         81,         68,         52,        742,         78,         60,         59,       1224,         83,         81,       1681,          0
     11673,07/04/2025,01:15:00,         66,         68,         24,         52,         81,         68,         52,        740,         78,         60,         57,       1178,         85,         83,       1690,          0
     11674,07/04/2025,01:30:00,         65,         67,         24,         53,         71,         68,         52,        163,         61,         61,         58,        -34,         83,          2,        113,          0
     11675,07/04/2025,01:45:00,         64,         66,         26,         54,         66,         66,         53,          9,         61,         61,         58,          6,         70,         74,        131,          0
     11676,07/04/2025,02:00:00,         63,         65,         26,         55,         66,         66,         54,         16,         60,         60,         58,          6,         76,         81,        128,          0
     11677,07/04/2025,02:15:00,         63,         65,         26,         55,         65,         66,         54,         18,         60,         60,         59,          7,         77,         85,        133,          0
     11678,07/04/2025,02:30:00,         63,         65,         26,         56,         65,         65,         54,         22,         59,         59,         61,          6,         87,         89,        137,          0
     11679,07/04/2025,02:45:00,         63,         65,         26,         55,         65,         65,         54,         20,         59,         59,         59,          5,         85,         86,        135,          0
     11680,07/04/2025,03:00:00,         63,         65,         26,         55,         65,         65,         54,         20,         59,         59,         60,          6,         82,         88,        131,          0
     11681,07/04/2025,03:15:00,         63,         65,         26,         58,         65,         65,         54,         19,         59,         59,         60,          7,         83,         86,        132,          0
     11682,07/04/2025,03:30:00,         62,         64,         26,         59,         65,         65,         54,         18,         58,         58,         60,          6,         79,         86,        137,          0
     11683,07/04/2025,03:45:00,         62,         64,         26,         58,         65,         65,         54,         19,         58,         58,         61,          6,         87,         93,        129,          0
     11684,07/04/2025,04:00:00,         62,         64,         27,         57,         64,         64,         54,         21,         58,         58,         58,          7,         69,         73,        122,          0
     11685,07/04/2025,04:15:00,         62,         63,         27,         54,         64,         64,         55,         17,         58,         57,         61,          6,         68,         73,        124,          0
     11686,07/04/2025,04:30:00,         59,         61,         28,         50,         61,         62,         56,         11,         56,         56,         63,         10,         34,         37,        105,          0
     11687,07/04/2025,04:45:00,         58,         60,         28,         52,         60,         60,         56,         12,         54,         54,         61,          8,         54,         59,        102,          0
     11688,07/04/2025,05:00:00,         57,         59,         28,         54,         60,         60,         56,         10,         53,         53,         60,          6,         52,         54,        103,          0
     11689,07/04/2025,05:15:00,         63,         64,         27,         51,         78,         65,         54,        832,         74,         57,         60,       1150,        206,        234,       1638,          0
     11690,07/04/2025,05:30:00,         62,         64,         27,         56,         74,         64,         55,        617,         76,         59,         60,       1163,        185,        175,       1374,          0
     11691,07/04/2025,05:45:00,         63,         65,         27,         56,         73,         66,         55,        481,         76,         62,         62,        976,        155,        154,       1066,          0
     11692,07/04/2025,06:00:00,         63,         65,         26,         54,         74,         66,         55,        538,         77,         62,         61,       1040,        150,        145,       1122,          0
     11693,07/04/2025,06:15:00,         63,         65,         27,         52,         74,         65,         55,        546,         77,         62,         61,       1030,        178,        183,       1146,          0
     11694,07/04/2025,06:30:00,         62,         64,         29,         52,         74,         64,         56,        602,         76,         60,         61,       1075,        202,        195,       1270,          0
     11695,07/04/2025,06:45:00,         62,         64,         29,         55,         74,         64,         56,        610,         76,         61,         63,       1096,        212,        218,       1192,          0
     11696,07/04/2025,07:00:00,         62,         63,         28,         52,         74,         64,         55,        624,         76,         61,         62,       1066,        212,        198,       1182,          0
     11697,07/04/2025,07:15:00,         62,         64,         27,         51,         74,         65,         55,        566,         76,         61,         63,       1077,        191,        191,       1190,          0
     11698,07/04/2025,07:30:00,         63,         65,         27,         50,         74,         65,         54,        550,         77,         61,         61,       1108,        160,        152,       1233,          0
     11699,07/04/2025,07:45:00,         64,         65,         27,         49,         76,         66,         54,        661,         77,         61,         60,       1096,        190,        186,       1296,          0
     11700,07/04/2025,08:00:00,         63,         65,         27,         47,         74,         65,         55,        519,         76,         61,         59,       1007,        158,        154,       1236,          0
     11701,07/04/2025,08:15:00,         64,         66,         26,         48,         75,         66,         54,        519,         77,         62,         60,       1055,        134,        123,       1252,          0
     11702,07/04/2025,08:30:00,         64,         66,         27,         50,         75,         66,         54,        548,         77,         62,         60,       1074,        140,        134,       1228,          0
     11703,07/04/2025,08:45:00,         64,         66,         25,         49,         77,         67,         54,        670,         78,         62,         61,       1128,        170,        167,       1354,          0
     11704,07/04/2025,09:00:00,         64,         66,         25,         46,         78,         67,         54,        678,         78,         62,         60,       1091,        173,        165,       1313,          0
     11705,07/04/2025,09:15:00,         64,         66,         25,         44,         78,         66,         54,        686,         77,         61,         58,       1060,        173,        157,       1318,          0
