Record;Date;UTC Time;Tc_RU;Tf_RU;Hz1_RU;Hz2_RU;Pc_RU;Pf_RU;Tc_HX1_RU;Tc_HX2_RU;Tc_HX1_CIN;Tf_HX1_CIN;Q_HX1_CIN;Hz_HX1_CIN;Tc_HX2_CIN;Tf_HX2_CIN;Q_HX2_CIN;Hz_HX2_CIN
1501;03/20/2025;01:45:00;76;59;50;50;4617;2372;76;589;77;70;26;32;79;70;26;32
1502;03/20/2025;02:00:00;76;59;50;50;4614;2372;75;591;76;71;26;33;78;70;26;33
1503;03/20/2025;02:15:00;76;59;50;51;4621;2356;75;586;76;70;26;34;78;70;27;34
1504;03/20/2025;02:30:00;76;59;50;50;4595;2341;75;588;76;70;26;32;78;70;26;32
1505;03/20/2025;02:45:00;77;59;50;50;4593;2358;77;591;78;70;25;33;79;70;26;33
1506;03/20/2025;03:00:00;75;59;50;50;4577;2347;75;77;76;69;26;35;77;69;28;35
1507;03/20/2025;03:15:00;77;60;50;50;4565;2347;76;78;77;70;27;34;79;69;27;34
1508;03/20/2025;03:30:00;75;60;50;50;4568;2340;74;77;75;69;27;37;77;69;28;37
1509;03/20/2025;03:45:00;74;59;51;50;4512;2342;73;76;75;69;27;38;76;69;28;38
1510;03/20/2025;04:00:00;76;58;50;50;4498;2331;75;78;78;70;27;35;79;69;27;36
1511;03/20/2025;04:15:00;74;58;50;50;4520;2332;73;76;74;69;27;39;76;69;28;39
1512;03/20/2025;04:30:00;73;58;50;50;4538;2327;73;76;74;69;29;39;75;68;29;39
1513;03/20/2025;04:45:00;73;58;50;50;4537;2303;73;75;74;68;28;40;75;68;29;40
1514;03/20/2025;05:00:00;74;58;51;50;4446;2287;72;75;74;68;28;41;75;68;29;41
1515;03/20/2025;05:15:00;73;58;50;49;4580;2400;73;75;74;68;29;43;75;67;29;43
1516;03/20/2025;05:30:00;72;57;51;50;4424;2369;72;74;73;68;30;44;75;67;31;44
1517;03/20/2025;05:45:00;72;57;50;50;4416;2363;72;74;73;67;29;44;75;67;30;44
1518;03/20/2025;06:00:00;73;57;50;50;4413;2348;74;75;75;67;30;44;76;67;30;45
