Record;Date;UTC Time;Tc_RU;Tf_RU;Hz1_RU;Hz2_RU;Pc_RU;Pf_RU;Tc_HX1_RU;Tc_HX2_RU;Tc_HX1_CIN;Tf_HX1_CIN;Q_HX1_CIN;Hz_HX1_CIN;Tc_HX2_CIN;Tf_HX2_CIN;Q_HX2_CIN;Hz_HX2_CIN
7001;05/16/2025;09:15:00;61;51;50;50;4563;2405;61;61;61;58;33;50;62;57;33;51
7002;05/16/2025;09:30:00;61;51;50;50;4572;2407;60;60;61;58;33;50;62;57;34;51
7003;05/16/2025;09:45:00;61;51;50;50;4582;2432;61;61;62;58;34;50;63;58;34;51
7004;05/16/2025;10:00:00;61;51;50;50;4583;2442;61;61;62;58;32;50;62;58;33;51
7005;05/16/2025;10:15:00;61;52;50;50;4595;2427;61;61;62;58;33;50;62;57;33;51
7006;05/16/2025;10:30:00;61;51;50;50;4615;2442;61;61;62;58;33;50;62;58;34;51
7007;05/16/2025;10:45:00;62;51;50;50;4631;2452;61;61;62;59;33;50;63;58;33;51
7008;05/16/2025;11:00:00;62;51;50;50;4672;2466;62;62;62;59;33;50;63;58;34;51
7009;05/16/2025;11:15:00;62;52;50;50;4634;2471;62;62;63;59;33;50;63;58;32;51
7010;05/16/2025;11:30:00;62;52;50;50;4643;2476;62;62;62;59;33;51;63;59;33;51
7011;05/16/2025;11:45:00;62;52;50;49;4661;2486;63;62;63;59;33;50;64;59;33;51
7012;05/16/2025;12:00:00;63;52;50;51;4684;2496;63;63;64;59;33;50;64;60;33;51
7013;05/16/2025;12:15:00;63;52;50;50;4701;2505;63;62;64;60;33;51;64;59;33;51
7014;05/16/2025;12:30:00;63;52;50;50;4584;2385;62;62;63;60;33;50;64;59;33;51
6515;05-11-25;07:45:00;61;51;50;50;4546;2326;61;568;61;58;33;50;63;58;34;51
6516;05-11-25;08:00:00;61;51;50;50;4558;2351;61;565;61;58;33;50;62;58;33;51
