Record;Date;UTC Time;Tc_RU;Tf_RU;Hz1_RU;Hz2_RU;Pc_RU;Pf_RU;Tc_HX1_RU;Tc_HX2_RU;Tc_HX1_CIN;Tf_HX1_CIN;Q_HX1_CIN;Hz_HX1_CIN;Tc_HX2_CIN;Tf_HX2_CIN;Q_HX2_CIN;Hz_HX2_CIN
501;03-09-25;15:45:00;82;64;45;45;4137;2493;82;588;82;75;22;13;84;74;23;13
502;03-09-25;16:00:00;82;64;47;46;4145;2491;82;589;82;75;22;14;84;75;23;14
503;03-09-25;16:15:00;82;64;45;46;4144;2511;81;586;82;75;22;13;84;75;23;13
504;03-09-25;16:30:00;82;65;46;46;4140;2481;82;585;82;75;22;12;84;75;23;13
505;03-09-25;16:45:00;82;65;46;46;4142;2498;82;591;83;75;22;14;84;75;23;14
506;03-09-25;17:00:00;81;65;45;45;4157;2502;81;585;82;75;23;14;83;75;23;14
507;03-09-25;17:15:00;81;65;45;46;4135;2467;80;585;81;74;22;16;83;74;23;16
508;03-09-25;17:30:00;81;65;46;46;4116;2460;80;588;81;74;22;15;83;74;23;16
509;03-09-25;17:45:00;81;64;46;45;4141;2470;80;584;81;75;22;16;83;74;23;16
510;03-09-25;18:00:00;81;64;46;46;4142;2454;81;586;82;75;22;16;83;74;23;16
511;03-09-25;18:15:00;81;64;46;47;4144;2431;81;583;82;74;22;16;83;75;23;16
512;03-09-25;18:30:00;81;63;47;47;4137;2425;81;589;82;73;23;22;83;73;23;22
513;03-09-25;18:45:00;79;61;49;49;4147;2396;79;584;80;72;24;23;82;72;24;23
514;03-09-25;19:00:00;79;62;48;49;4139;2421;79;579;80;73;23;22;82;72;24;22
515;03-09-25;19:15:00;80;62;48;48;4141;2408;80;589;81;73;23;20;82;73;24;20
516;03-09-25;19:30:00;80;63;47;48;4142;2425;80;588;80;74;23;18;83;74;24;18
517;03-09-25;19:45:00;80;63;47;47;4139;2402;80;579;80;73;23;19;82;74;24;19
518;03-09-25;20:00:00;80;63;47;47;4144;2401;80;588;80;74;23;18;82;73;24;19
519;03-09-25;20:15:00;80;62;48;47;4142;2390;80;589;80;73;23;20;82;73;24;20
520;03-09-25;20:30:00;80;62;49;48;4141;2389;80;577;80;73;23;22;82;73;24;22
521;03-09-25;20:45:00;80;62;48;48;4141;2397;80;583;80;73;24;21;81;73;24;21
522;03-09-25;21:00:00;79;63;48;48;4141;2409;79;586;79;73;23;20;81;73;24;21
523;03-09-25;21:15:00;80;63;48;48;4135;2411;80;568;81;73;23;19;83;73;24;19
524;03-09-25;21:30:00;80;62;48;48;4139;2359;79;586;80;73;23;20;82;73;24;20
525;03-09-25;21:45:00;79;62;48;48;4143;2363;79;588;80;73;23;22;82;73;24;22
526;03-09-25;22:00:00;79;62;49;49;4146;2342;79;585;79;72;23;22;81;73;24;22
527;03-09-25;22:15:00;79;62;49;47;4143;2361;79;578;78;72;24;21;81;72;25;21
528;03-09-25;22:30:00;79;62;48;47;4141;2364;79;562;80;73;23;20;81;73;24;20
