Record,Date,UTC Time,Tc_RU,Tf_RU,Hz1_RU,Hz2_RU,Pc_RU,Pf_RU,Tc_HX1_RU,Tc_HX2_RU,Tc_HX1_CIN,Tf_HX1_CIN,Q_HX1_CIN,Hz_HX1_CIN,Tc_HX2_CIN,Tf_HX2_CIN,Q_HX2_CIN,Hz_HX2_CIN
      2584,08/04/2025,18:00:00,         69,         60,         50,         49,       4548,       2349,         69,        599,         68,         67,         29,         42,         69,         66,         29,         42
      2585,08/04/2025,18:15:00,         69,         60,         50,         50,       4587,       2337,         68,        601,         68,         67,         29,         42,         69,         66,         29,         42
      2586,08/04/2025,18:30:00,         67,         60,         50,         50,       4582,       2321,         67,        594,         66,         66,         30,         45,         68,         66,         31,         45
      2587,08/04/2025,18:45:00,         69,         59,         51,         50,       4574,       2335,         69,        598,         69,         66,         29,         44,         69,         66,         30,         44
      2588,08/04/2025,19:00:00,         68,         59,         50,         50,       4575,       2341,         68,        597,         68,         66,         29,         44,         69,         66,         31,         44
      2589,08/04/2025,19:15:00,         64,         59,         50,         50,       4559,       2319,         63,        591,         62,         64,         32,         50,         64,         63,         33,         51
      2590,08/04/2025,19:30:00,         63,         58,         50,         50,       4531,       2303,         63,        596,         62,         64,         32,         50,         63,         63,         32,         51
      2591,08/04/2025,19:45:00,         67,         59,         50,         50,       4526,       2284,         67,        592,         67,         66,         31,         46,         68,         65,         31,         47
      2592,08/04/2025,20:00:00,         68,         58,         51,         50,       4531,       2285,         68,        595,         68,         66,         31,         47,         69,         65,         32,         47
      2593,08/04/2025,20:15:00,         67,         59,         50,         50,       4536,       2312,         67,        598,         67,         65,         31,         48,         68,         66,         31,         48
      2594,08/04/2025,20:30:00,         68,         59,         50,         50,       4551,       2314,         68,        602,         69,         66,         29,         43,         70,         66,         30,         44
      2595,08/04/2025,20:45:00,         69,         59,         48,         50,       4548,       2311,         68,        596,         69,         66,         30,         43,         70,         66,         30,         44
      2596,08/04/2025,21:00:00,         69,         59,         50,         50,       4562,       2314,         69,        598,         69,         66,         29,         42,         70,         67,         29,         42
      2597,08/04/2025,21:15:00,         69,         59,         51,         50,       4557,       2325,         69,        614,         69,         66,         29,         44,         70,         66,         30,         44
      2598,08/04/2025,21:30:00,         67,         58,         50,         50,       4564,       2327,         67,        592,         67,         66,         31,         46,         69,         65,         32,         46
      2599,08/04/2025,21:45:00,         68,         58,         50,         51,       4585,       2314,         68,        598,         68,         66,         31,         46,         68,         66,         30,         47
      2600,08/04/2025,22:00:00,         68,         59,         50,         50,       4576,       2315,         68,        599,         68,         66,         30,         46,         69,         65,         30,         46
      2601,08/04/2025,22:15:00,         68,         59,         50,         51,       4586,       2315,         68,        603,         68,         66,         30,         45,         69,         66,         30,         45
      2602,08/04/2025,22:30:00,         66,         59,         50,         50,       4578,       2338,         65,        597,         64,         65,         32,         50,         65,         64,         32,         51
      2603,08/04/2025,22:45:00,         66,         59,         50,         50,       4563,       2316,         66,        602,         66,         66,         31,         43,         68,         66,         31,         44
      2604,08/04/2025,23:00:00,         69,         60,         50,         50,       4569,       2319,         69,        602,         69,         67,         28,         40,         70,         67,         29,         40
      2605,08/04/2025,23:15:00,         68,         60,         50,         49,       4562,       2301,         68,        600,         68,         67,         29,         40,         69,         67,         29,         40
      2606,08/04/2025,23:30:00,         65,         60,         50,         50,       4549,       2300,         65,        600,         63,         66,         31,         48,         64,         64,         32,         49
      2607,08/04/2025,23:45:00,         64,         59,         50,         50,       4554,       2278,         64,        598,         63,         65,         33,         49,         64,         64,         33,         50
      2608,08/05/2025,00:00:00,         68,         59,         49,         50,       4519,       2262,         68,        598,         67,         66,         29,         43,         69,         66,         30,         44
      2609,08/05/2025,00:15:00,         66,         60,         50,         50,       4495,       2282,         66,        596,         64,         66,         31,         48,         65,         65,         31,         48
      2610,08/05/2025,00:30:00,         64,         58,         50,         50,       4480,       2246,         63,        600,         63,         64,         32,         50,         64,         63,         33,         51
      2611,08/05/2025,00:45:00,         67,         59,         50,         50,       4469,       2238,         67,        600,         66,         66,         30,         47,         68,         66,         31,         47
      2612,08/05/2025,01:00:00,         64,         57,         50,         50,       4547,       2320,         63,        594,         62,         64,         32,         50,         63,         63,         33,         51
      2613,08/05/2025,01:15:00,         68,         59,         50,         50,       4609,       2370,         68,        600,         68,         66,         29,         42,         69,         66,         30,         43
      2614,08/05/2025,01:30:00,         63,         57,         50,         50,       4608,       2372,         63,        592,         62,         63,         32,         51,         63,         62,         32,         51
      2615,08/05/2025,01:45:00,         67,         57,         50,         50,       4606,       2348,         67,        598,         67,         65,         31,         49,         69,         65,         31,         49
      2616,08/05/2025,02:00:00,         68,         58,         50,         50,       4598,       2346,         67,        599,         67,         66,         31,         48,         69,         65,         30,         48
      2617,08/05/2025,02:15:00,         67,         58,         50,         50,       4584,       2376,         67,        598,         67,         66,         32,         48,         68,         65,         31,         48
      2618,08/05/2025,02:30:00,         67,         58,         50,         50,       4563,       2349,         67,        599,         67,         65,         31,         48,         68,         65,         31,         48
      2619,08/05/2025,02:45:00,         62,         56,         50,         50,       4582,       2331,         62,        592,         61,         63,         32,         50,         62,         62,         33,         51
      2620,08/05/2025,03:00:00,         63,         58,         49,         50,       4573,       2330,         63,        587,         61,         64,         32,         50,         63,         63,         32,         51
      2621,08/05/2025,03:15:00,         67,         57,         51,         50,       4564,       2314,         66,        589,         66,         65,         32,         50,         67,         64,         33,         51
      2622,08/05/2025,03:30:00,         63,         58,         50,         50,       4564,       2309,         63,        591,         62,         63,         32,         50,         63,         63,         33,         51
      2623,08/05/2025,03:45:00,         62,         57,         50,         50,       4548,       2294,         62,        585,         61,         62,         32,         51,         62,         62,         33,         51
      2624,08/05/2025,04:00:00,         62,         57,         50,         50,       4514,       2280,         62,        590,         61,         63,         32,         50,         62,         62,         32,         51
      2625,08/05/2025,04:15:00,         63,         58,         50,         50,       4488,       2248,         62,        590,         61,         63,         32,         50,         63,         63,         32,         51
      2626,08/05/2025,04:30:00,         66,         58,         50,         50,       4500,       2258,         66,        593,         65,         64,         32,         50,         65,         63,         33,         51
      2627,08/05/2025,04:45:00,         62,         57,         50,         50,       4463,       2242,         62,        591,         61,         63,         33,         50,         62,         62,         33,         51
      2628,08/05/2025,05:00:00,         62,         56,         50,         50,       4427,       2223,         62,        587,         61,         62,         32,         50,         62,         62,         32,         51
      2629,08/05/2025,05:15:00,         64,         56,         51,         50,       4445,       2218,         64,        590,         63,         63,         32,         50,         65,         62,         33,         51
      2630,08/05/2025,05:30:00,         62,         56,         50,         50,       4581,       2351,         62,        589,         61,         62,         33,         51,         62,         61,         32,         51
      2631,08/05/2025,05:45:00,         66,         56,         50,         50,       4573,       2337,         65,        595,         65,         63,         32,         50,         66,         62,         32,         51
      2632,08/05/2025,06:00:00,         61,         55,         49,         50,       4546,       2315,         61,        591,         60,         61,         33,         51,         61,         60,         32,         51
      2633,08/05/2025,06:15:00,         61,         56,         50,         49,       4544,       2306,         61,        589,         60,         61,         33,         50,         60,         61,         33,         51
      2634,08/05/2025,06:30:00,         61,         55,         50,         50,       4725,       2516,         61,        592,         60,         61,         32,         51,         61,         60,         33,         51
      2635,08/05/2025,06:45:00,         60,         55,         50,         51,       4592,       2371,         60,        592,         60,         60,         32,         50,         60,         60,         33,         51
      2636,08/05/2025,07:00:00,         60,         55,         50,         50,       4683,       2453,         60,        591,         60,         60,         33,         50,         60,         60,         32,         51
      2637,08/05/2025,07:15:00,         58,         54,         50,         50,       4645,       2432,         59,        581,         58,         60,         32,         50,         60,         59,         33,         51
      2638,08/05/2025,07:30:00,         66,         55,         50,         50,       4641,       2435,         66,        587,         65,         63,         32,         50,         66,         63,         33,         51
      2639,08/05/2025,07:45:00,         66,         54,         50,         50,       4683,       2448,         66,        588,         66,         62,         33,         50,         66,         62,         32,         51
      2640,08/05/2025,08:00:00,         68,         54,         51,         50,       4681,       2479,         68,        589,         69,         63,         32,         51,         70,         63,         32,         51
      2641,08/05/2025,08:15:00,         67,         54,         51,         50,       4726,       2499,         67,        585,         68,         63,         33,         50,         69,         63,         33,         51
      2642,08/05/2025,08:30:00,         60,         54,         50,         50,       4727,       2484,         60,        580,         59,         61,         32,         51,         61,         60,         32,         51
      2643,08/05/2025,08:45:00,         68,         54,         50,         49,       4751,       2521,         68,        586,         69,         64,         32,         51,         70,         62,         33,         51
      2644,08/05/2025,09:00:00,         69,         54,         49,         50,       4648,       2412,         68,        586,         69,         64,         33,         50,         71,         63,         32,         51
      2645,08/05/2025,09:15:00,         69,         55,         50,         50,       4699,       2442,         69,        588,         70,         64,         32,         50,         70,         64,         33,         51
      2646,08/05/2025,09:30:00,         70,         55,         50,         50,       4716,       2485,         69,        590,         69,         65,         32,         50,         70,         64,         33,         51
      2647,08/05/2025,09:45:00,         69,         57,         51,         50,       4737,       2495,         69,        594,         70,         65,         31,         48,         72,         65,         32,         49
      2648,08/05/2025,10:00:00,         69,         56,         50,         50,       4747,       2523,         69,        591,         70,         65,         31,         47,         71,         65,         32,         48
      2649,08/05/2025,10:15:00,         69,         56,         50,         50,       4690,       2376,         69,        587,         69,         66,         30,         47,         70,         65,         31,         48
      2650,08/05/2025,10:30:00,         70,         57,         50,         50,       4664,       2415,         70,        590,         70,         66,         30,         45,         71,         66,         30,         45
      2651,08/05/2025,10:45:00,         68,         57,         50,         50,       4678,       2421,         69,        588,         69,         66,         31,         47,         70,         66,         31,         47
      2652,08/05/2025,11:00:00,         65,         59,         50,         50,       4671,       2418,         64,        582,         63,         64,         32,         50,         65,         64,         32,         50
      2653,08/05/2025,11:15:00,         65,         60,         50,         50,       4682,       2407,         65,        581,         64,         65,         31,         50,         65,         64,         32,         50
      2654,08/05/2025,11:30:00,         70,         59,         50,         50,       4679,       2413,         70,        589,         71,         68,         28,         39,         72,         67,         28,         39
      2655,08/05/2025,11:45:00,         70,         60,         50,         49,       4650,       2387,         70,        588,         70,         68,         27,         38,         71,         67,         27,         38
      2656,08/05/2025,12:00:00,         67,         60,         50,         49,       4659,       2393,         67,        587,         67,         67,         29,         42,         69,         66,         30,         42
      2657,08/05/2025,12:15:00,         70,         60,         50,         50,       4646,       2390,         70,        591,         71,         68,         28,         37,         71,         68,         28,         38
      2658,08/05/2025,12:30:00,         70,         60,         50,         50,       4663,       2396,         70,        590,         70,         68,         28,         38,         72,         67,         28,         39
      2659,08/05/2025,12:45:00,         70,         59,         50,         50,       4651,       2402,         69,        594,         69,         66,         29,         42,         70,         66,         28,         42
      2660,08/05/2025,13:00:00,         64,         59,         51,         50,       4619,       2386,         65,        586,         63,         65,         32,         50,         64,         64,         32,         51
      2661,08/05/2025,13:15:00,         64,         59,         50,         50,       4627,       2355,         64,        587,         63,         65,         32,         50,         64,         65,         33,         50
      2662,08/05/2025,13:30:00,         64,         60,         50,         50,       4625,       2342,         64,        547,         63,         65,         32,         50,         64,         64,         32,         50
      2663,08/05/2025,13:45:00,         64,         59,         50,         50,       4596,       2322,         63,        546,         62,         65,         32,         50,         63,         64,         33,         51
      2664,08/05/2025,14:00:00,         64,         59,         50,         50,       4572,       2310,         64,        548,         63,         65,         32,         50,         64,         64,         33,         51
      2665,08/05/2025,14:15:00,         63,         59,         51,         50,       4558,       2310,         64,        550,         63,         64,         32,         50,         63,         64,         33,         51
      2666,08/05/2025,14:30:00,         64,         60,         50,         50,       4512,       2257,         64,        552,         63,         65,         31,         49,         64,         65,         32,         49
      2667,08/05/2025,14:45:00,         64,         60,         50,         50,       4572,       2318,         64,        553,         63,         65,         32,         50,         64,         64,         33,         51
      2668,08/05/2025,15:00:00,         63,         59,         51,         50,       4639,       2364,         63,        558,         62,         64,         32,         50,         63,         63,         32,         51
      2669,08/05/2025,15:15:00,         63,         59,         50,         50,       4643,       2356,         62,        556,         62,         64,         33,         50,         63,         63,         32,         51
      2670,08/05/2025,15:30:00,         62,         58,         50,         50,       4601,       2324,         62,        561,         62,         64,         32,         51,         62,         63,         33,         51
      2671,08/05/2025,15:45:00,         61,         58,         50,         50,       4577,       2308,         61,        555,         60,         62,         33,         50,         61,         62,         32,         51
      2672,08/05/2025,16:00:00,         69,         57,         50,         50,       4586,       2316,         69,        561,         69,         65,         30,         47,         70,         65,         31,         48
      2673,08/05/2025,16:15:00,         69,         56,         50,         50,       4612,       2335,         69,        558,         70,         65,         31,         47,         71,         65,         31,         47
      2674,08/05/2025,16:30:00,         71,         56,         50,         50,       4617,       2374,         71,        565,         72,         66,         31,         46,         74,         66,         31,         46
      2675,08/05/2025,16:45:00,         71,         56,         51,         50,       4651,       2394,         71,        549,         72,         66,         30,         45,         73,         66,         30,         46
      2676,08/05/2025,17:00:00,         71,         57,         50,         51,       4683,       2415,         72,        559,         72,         67,         29,         43,         74,         66,         30,         43
      2677,08/05/2025,17:15:00,         71,         57,         50,         50,       4728,       2452,         71,        557,         72,         66,         30,         45,         73,         66,         30,         45
      2678,08/05/2025,17:30:00,         71,         56,         50,         50,       4758,       2473,         71,        563,         72,         66,         30,         45,         73,         66,         31,         45
      2679,08/05/2025,17:45:00,         71,         57,         50,         50,       4799,       2503,         71,        560,         72,         66,         29,         43,         73,         66,         30,         43
      2680,08/05/2025,18:00:00,         71,         57,         50,         50,       4819,       2520,         71,        574,         72,         66,         29,         44,         73,         66,         30,         44
      2681,08/05/2025,18:15:00,         72,         58,         50,         50,       4678,       2413,         72,        575,         73,         68,         27,         38,         74,         68,         28,         38
      2682,08/05/2025,18:30:00,         72,         60,         50,         50,       4701,       2441,         72,        575,         73,         68,         27,         35,         75,         68,         27,         35
      2683,08/05/2025,18:45:00,         73,         59,         50,         50,       4750,       2456,         72,        578,         73,         68,         27,         36,         75,         68,         28,         36
      2684,08/05/2025,19:00:00,         73,         61,         50,         50,       4710,       2458,         73,        572,         73,         69,         26,         33,         75,         69,         26,         33
      2685,08/05/2025,19:15:00,         72,         60,         49,         49,       4627,       2492,         73,        571,         73,         69,         26,         35,         74,         68,         26,         35
      2686,08/05/2025,19:30:00,         73,         61,         50,         49,       4616,       2474,         73,        574,         73,         70,         25,         30,         75,         69,         25,         31
      2687,08/05/2025,19:45:00,         73,         62,         48,         49,       4602,       2480,         73,        572,         73,         70,         25,         30,         74,         70,         26,         30
      2688,08/05/2025,20:00:00,         74,         61,         49,         50,       4649,       2486,         74,        573,         73,         69,         25,         31,         76,         69,         26,         31
      2689,08/05/2025,20:15:00,         74,         62,         49,         48,       4636,       2497,         74,        574,         74,         71,         24,         28,         76,         69,         25,         28
      2690,08/05/2025,20:30:00,         73,         62,         48,         49,       4582,       2502,         73,        574,         73,         70,         25,         29,         75,         70,         25,         29
      2691,08/05/2025,20:45:00,         74,         62,         48,         48,       4578,       2492,         74,        578,         74,         71,         24,         26,         76,         70,         24,         26
      2692,08/05/2025,21:00:00,         74,         62,         48,         48,       4602,       2506,         74,        582,         75,         71,         24,         25,         76,         71,         24,         26
      2693,08/05/2025,21:15:00,         74,         62,         48,         48,       4629,       2507,         74,        575,         75,         71,         24,         27,         76,         70,         24,         27
      2694,08/05/2025,21:30:00,         75,         63,         48,         48,       4617,       2511,         74,        585,         75,         71,         23,         24,         76,         71,         24,         24
      2695,08/05/2025,21:45:00,         75,         63,         47,         46,       4563,       2510,         74,        579,         74,         71,         24,         24,         75,         71,         24,         24
      2696,08/05/2025,22:00:00,         75,         63,         47,         47,       4574,       2508,         75,        579,         75,         71,         23,         22,         76,         72,         24,         22
      2697,08/05/2025,22:15:00,         74,         63,         47,         48,       4619,       2496,         75,        581,         74,         71,         23,         24,         75,         71,         24,         24
      2698,08/05/2025,22:30:00,         74,         63,         48,         47,       4587,       2521,         73,        585,         73,         71,         23,         25,         74,         70,         24,         25
      2699,08/05/2025,22:45:00,         74,         62,         46,         48,       4595,       2489,         73,        580,         73,         71,         24,         25,         74,         71,         24,         25
      2700,08/05/2025,23:00:00,         74,         63,         48,         48,       4600,       2491,         74,        580,         74,         72,         23,         23,         75,         71,         24,         23
      2701,08/05/2025,23:15:00,         74,         63,         47,         47,       4540,       2480,         74,        585,         73,         72,         23,         24,         74,         71,         24,         24
      2702,08/05/2025,23:30:00,         73,         62,         48,         48,       4615,       2462,         73,        582,         72,         71,         24,         24,         74,         71,         23,         24
      2703,08/05/2025,23:45:00,         73,         63,         47,         48,       4572,       2460,         73,        587,         73,         72,         23,         23,         74,         71,         23,         23
      2704,08/06/2025,00:00:00,         74,         63,         46,         47,       4535,       2463,         74,        584,         74,         72,         23,         21,         75,         72,         24,         21
